policy_id,claim_id,exposure,claim_count,vehicle_age,region,channel,sum_insured,policy_year,predicted_frequency
55004,4823.0,1.0,1,7,South,Agent,389600,2020,1.1624203910649837
55008,4824.0,0.971937029431896,1,11,North,Direct,1027600,2018,1.1688851524460881
55043,4825.0,0.8706365503080082,1,10,East,Broker,499000,2024,1.1672514090110164
55154,4826.0,0.8268309377138946,1,8,West,Agent,949800,2023,1.157713620225298
55156,4827.0,0.8240930869267625,1,2,South,Agent,600700,2024,1.1569467813182424
55195,4828.0,0.8240930869267625,1,13,South,Agent,498800,2023,1.168720835999337
55197,4829.0,0.9281314168377824,1,7,West,Broker,308700,2019,1.159824435329527
55229,4830.0,0.9336071184120466,1,11,South,Broker,869000,2024,1.168939135420125
55266,4831.0,1.0,1,1,West,Agent,627300,2023,1.1505956252535032
55292,4832.0,1.0,1,12,South,Direct,805000,2019,1.1712895876375644
55322,4833.0,0.969199178644764,1,5,East,Online,610000,2024,1.159313291376456
55325,4834.0,0.9637234770704995,1,2,East,Agent,1424100,2018,1.155349294854718
55347,4835.0,0.922655715263518,1,4,East,Broker,1062700,2024,1.1604021014706003
55358,4836.0,0.8323066392881588,1,3,West,Broker,768900,2024,1.1552133261851327
55377,4837.0,0.9253935660506504,1,15,North,Agent,980800,2019,1.1693074660858753
55385,4838.0,0.8843258042436687,1,8,North,Agent,830000,2019,1.1619759497679385
55392,4840.0,0.9582477754962354,2,3,West,Bancassurance,457800,2020,1.1630011613803173
55392,4839.0,0.9582477754962354,2,3,West,Bancassurance,457800,2020,1.1630011613803173
55408,4841.0,0.9911019849418208,1,13,West,Agent,1205800,2021,1.1628035894441169
55418,4842.0,0.9637234770704995,1,6,North,Agent,224900,2022,1.16035449579055
55437,4843.0,0.9774127310061602,1,3,West,Online,614300,2022,1.1528301054964403
55442,4844.0,0.914442162902122,1,13,East,Agent,276700,2022,1.1679772945077493
55449,4845.0,1.0,1,5,North,Online,500500,2020,1.15918630124999
55452,4846.0,0.9089664613278576,1,10,East,Agent,750900,2018,1.164385792173226
55456,4847.0,1.0,1,14,North,Agent,943200,2023,1.1682706543749544
55501,4848.0,1.0,1,12,North,Broker,524400,2023,1.1691462964512975
55513,4849.0,0.9609856262833676,1,6,East,Broker,339900,2018,1.1631241713783012
55517,4850.0,1.0,2,14,South,Bancassurance,557800,2021,1.1800504531248177
55517,4851.0,1.0,2,14,South,Bancassurance,557800,2021,1.1800504531248177
55535,4852.0,1.0,1,11,East,Agent,622000,2021,1.165557495536803
55549,4853.0,0.8596851471594799,1,12,North,Online,1199500,2019,1.166044428477173
55558,4854.0,0.9336071184120466,1,9,South,Agent,598500,2024,1.1643735601232492
55564,4855.0,0.917180013689254,1,7,South,Online,880000,2024,1.1621338826495227
55568,4856.0,0.8815879534565366,1,8,West,Agent,574400,2023,1.1580234885351681
55575,4858.0,0.9856262833675564,2,5,East,Agent,651000,2018,1.1591598958488099
55575,4857.0,0.9856262833675564,2,5,East,Agent,651000,2018,1.1591598958488099
55604,4859.0,1.0,1,9,North,Agent,680900,2022,1.1631619780390576
55630,4860.0,0.8432580424366872,1,14,South,Agent,820700,2024,1.169520990374196
55640,4861.0,0.8350444900752909,1,11,North,Online,577400,2018,1.165496053942352
55650,4862.0,1.0,1,15,West,Broker,771000,2019,1.1679501095475735
55665,4863.0,0.9527720739219712,1,2,South,Agent,361700,2020,1.1571439200324714
55678,4864.0,1.0,1,13,West,Agent,645600,2020,1.1632680617557132
55682,4865.0,0.922655715263518,1,3,South,Direct,325300,2023,1.1620926015414539
55696,4866.0,1.0,1,13,Central,Agent,494500,2024,1.1655711642631748
55707,4867.0,0.8514715947980835,1,4,South,Bancassurance,2397600,2021,1.1677826133448048
55717,4868.0,1.0,1,5,South,Agent,357200,2023,1.1603244908462151
55739,4869.0,0.9336071184120466,1,7,Central,Online,595300,2020,1.1592336642815932
55751,4870.0,0.8295687885010267,1,15,South,Online,234000,2023,1.171200734654046
55765,4871.0,0.922655715263518,1,12,West,Broker,281600,2023,1.1651588131433723
55766,4872.0,0.9089664613278576,1,14,Central,Broker,921500,2024,1.1689421238455129
55769,4873.0,0.8514715947980835,1,8,West,Agent,725200,2024,1.1578990029674772
55771,4874.0,1.0,1,7,South,Agent,1013400,2018,1.161903575403292
55787,4875.0,0.8569472963723477,1,1,North,Online,450900,2022,1.1549974161800967
55794,4876.0,0.8624229979466119,1,3,West,Direct,1146900,2021,1.1561144584026857
55824,4877.0,0.8514715947980835,1,1,North,Agent,475800,2020,1.1548578465835646
55830,4878.0,0.9336071184120466,1,10,East,Agent,1509000,2022,1.1637566776922232
55831,4879.0,0.9007529089664612,1,8,South,Online,488100,2020,1.1635214487804861
55833,4880.0,0.8487337440109514,1,13,South,Broker,742200,2024,1.1711835091774647
55836,4881.0,0.8569472963723477,1,9,South,Direct,434100,2021,1.1683916029956263
55865,4882.0,0.8596851471594799,1,6,West,Agent,1025300,2024,1.1555373180044197
55867,4883.0,0.9911019849418208,1,7,Central,Online,770100,2018,1.159089217126778
55869,4884.0,0.8514715947980835,1,13,West,Agent,813900,2021,1.1631285015806228
55889,4885.0,1.0,1,7,South,Online,632000,2023,1.16233936279953
55902,4886.0,0.974674880219028,1,7,South,Online,1071700,2024,1.1619750746996507
55918,4887.0,1.0,2,9,North,Bancassurance,1405900,2022,1.1728079296785785
55918,4888.0,1.0,2,9,North,Bancassurance,1405900,2022,1.1728079296785785
55923,4889.0,0.9965776865160848,1,8,North,Agent,2106500,2019,1.16091902516803
55963,4890.0,0.9062286105407256,1,15,South,Online,527100,2018,1.1709560394705172
55964,4891.0,0.8295687885010267,1,0,West,Direct,500500,2021,1.153480543099113
55971,4892.0,0.919917864476386,1,11,West,Agent,1639800,2023,1.1603211357900973
55975,4893.0,0.8980150581793293,1,1,South,Agent,815800,2022,1.15571271186949
55986,4894.0,1.0,1,8,East,Agent,302000,2019,1.162631504900998
56026,4895.0,0.9883641341546886,1,6,West,Direct,649600,2022,1.1596995456768482
56035,4896.0,0.9336071184120466,1,14,East,Broker,516800,2022,1.1715112940436236
56037,4897.0,0.892539356605065,1,11,East,Direct,434600,2021,1.1695988011401683
56039,4898.0,1.0,1,12,South,Bancassurance,248000,2021,1.1781557296080802
56064,4899.0,0.9555099247091032,1,4,West,Direct,1032300,2023,1.157266040812491
56073,4900.0,0.8268309377138946,1,6,South,Direct,499700,2020,1.1651381675501191
56082,4901.0,0.9938398357289528,1,11,Central,Agent,204600,2021,1.1636831803523209
56086,4902.0,1.0,1,7,West,Agent,564900,2022,1.1569735051728374
56091,4903.0,0.9336071184120466,1,5,North,Agent,494500,2019,1.159071757635564
56102,4904.0,1.0,1,1,North,Broker,748800,2022,1.157266887888614
56103,4905.0,1.0,1,8,North,Online,677300,2022,1.1622222620478808
56109,4906.0,0.9527720739219712,1,11,North,Bancassurance,1933100,2021,1.1745120096721748
56120,4907.0,1.0,1,14,North,Broker,961600,2018,1.1709201802616156
56122,4908.0,1.0,1,7,South,Agent,749300,2023,1.162122353082753
56129,4909.0,0.892539356605065,1,2,West,Broker,265300,2021,1.1545725056387497
56132,4910.0,0.8843258042436687,1,15,West,Agent,300600,2020,1.1656828583607801
56141,4911.0,0.9801505817932924,1,6,South,Agent,862600,2023,1.1609670141478472
56145,4912.0,1.0,1,13,North,Agent,558600,2023,1.1675235406178603
56154,4913.0,0.9117043121149896,1,6,North,Online,2496700,2023,1.1585962078531697
56165,4914.0,0.9637234770704995,1,8,West,Direct,1342500,2021,1.161247397482304
56167,4915.0,0.837782340862423,1,3,North,Agent,326800,2022,1.157093496385063
56169,4916.0,1.0,1,15,Central,Direct,702500,2019,1.1714220149844736
56170,4917.0,1.0,1,10,West,Broker,635300,2020,1.1627378906284342
56174,4918.0,1.0,1,2,West,Agent,884600,2023,1.151436396026477
56181,4919.0,1.0,1,3,North,Agent,670400,2022,1.1568101014677499
56185,4920.0,1.0,1,8,West,Agent,554700,2018,1.1580397518954268
56187,4921.0,1.0,2,1,North,Online,922100,2020,1.1546095008063322
56187,4922.0,1.0,2,1,North,Online,922100,2020,1.1546095008063322
56195,4923.0,0.9609856262833676,2,13,South,Direct,486100,2024,1.172627059114852
56195,4924.0,0.9609856262833676,2,13,South,Direct,486100,2024,1.172627059114852
56216,4925.0,1.0,1,15,North,Agent,661600,2019,1.169573578207506
56224,4926.0,0.969199178644764,1,2,West,Online,952800,2023,1.1514991243284622
56230,4927.0,0.9089664613278576,1,11,South,Agent,600700,2022,1.1665018879347049
56238,4928.0,0.892539356605065,1,2,North,Online,630900,2018,1.1559050996324436
56249,4929.0,0.9883641341546886,1,14,West,Online,1088600,2020,1.164083998457928
56254,4930.0,0.865160848733744,1,0,West,Broker,574800,2021,1.1522098843023674
56255,4931.0,0.8733744010951403,1,7,East,Agent,711900,2018,1.1612300990174727
56259,4932.0,0.9856262833675564,1,13,South,Online,645700,2020,1.1687189335956474
56261,4933.0,1.0,1,4,South,Broker,439600,2021,1.1618406607156702
56283,4934.0,0.9555099247091032,1,3,East,Agent,285600,2024,1.1573445873321435
56290,4935.0,0.9336071184120466,1,15,West,Online,691300,2019,1.1654783796261625
56298,4936.0,0.8788501026694046,1,6,South,Agent,783300,2022,1.161032648164364
56300,4937.0,0.8815879534565366,1,7,West,Agent,485900,2023,1.1570386659675862
56305,4939.0,1.0,2,10,East,Bancassurance,505500,2019,1.1748543644568503
56305,4938.0,1.0,2,10,East,Bancassurance,505500,2019,1.1748543644568503
56309,4940.0,1.0,1,2,West,Agent,1272000,2020,1.1511184427984273
56319,4941.0,0.8678986995208761,1,13,South,Direct,332100,2021,1.1727558034445502
56323,4942.0,0.914442162902122,1,13,South,Bancassurance,444100,2022,1.179068079696644
56344,4943.0,0.8459958932238193,1,9,South,Agent,1106800,2023,1.163951710758565
56353,4944.0,1.0,1,14,North,Online,668600,2024,1.1686198514101742
56355,4945.0,1.0,1,11,North,Direct,1080100,2020,1.1688414056092218
56361,4946.0,1.0,1,10,North,Agent,506300,2021,1.1643703834846844
56364,4947.0,0.9527720739219712,1,8,South,Agent,414900,2023,1.163462212664479
56366,4948.0,0.9856262833675564,1,8,West,Bancassurance,762700,2019,1.1680736574080868
56367,4949.0,0.9609856262833676,1,14,South,Agent,698200,2018,1.1696231282240805
56368,4950.0,1.0,1,3,East,Bancassurance,721800,2018,1.1671825746061701
56377,4951.0,0.9856262833675564,1,13,North,Broker,715100,2020,1.170056173997821
56382,4952.0,1.0,1,13,East,Broker,520700,2020,1.170437900292993
56396,4953.0,0.8761122518822724,1,9,North,Agent,575200,2020,1.1632496286980407
56412,4954.0,1.0,1,13,North,Agent,482000,2022,1.1675872979170523
56452,4955.0,0.9911019849418208,1,9,West,Agent,318200,2021,1.1592939920774723
56454,4957.0,0.914442162902122,2,1,South,Agent,441400,2022,1.1560212205070421
56454,4956.0,0.914442162902122,2,1,South,Agent,441400,2022,1.1560212205070421
56459,4958.0,1.0,1,7,West,Direct,1245700,2024,1.1602666984731786
56473,4959.0,1.0,1,11,South,Agent,708300,2020,1.166412412318306
56495,4961.0,0.914442162902122,1,14,West,Bancassurance,536700,2019,1.1746854145275636
56510,4962.0,0.892539356605065,1,14,West,Broker,557100,2020,1.1670611717228203
56519,4963.0,0.9007529089664612,1,5,West,Direct,604000,2023,1.1586778612773485
56523,4964.0,0.9007529089664612,1,10,Central,Online,2565900,2019,1.1607844054984306
56536,4965.0,0.9527720739219712,1,15,Central,Online,1210400,2020,1.1672280466593665
56573,4966.0,1.0,1,10,South,Online,1819900,2022,1.1645438700457598
56600,4967.0,0.8514715947980835,1,4,North,Agent,676700,2018,1.1578625779124565
56601,4968.0,0.9609856262833676,1,11,East,Broker,199500,2022,1.1685681078479027
56610,4969.0,0.944558521560575,1,4,South,Agent,537100,2022,1.1591159047770818
56619,4970.0,0.8569472963723477,1,4,North,Online,864300,2021,1.1578270986930475
56621,4971.0,0.8542094455852156,1,7,South,Online,1127300,2022,1.1619290186552633
56632,4972.0,0.9363449691991786,1,12,North,Bancassurance,672400,2018,1.1766428954588375
56646,4973.0,0.9582477754962354,1,4,East,Online,658300,2020,1.1582144131666494
56650,4974.0,0.8432580424366872,1,12,Central,Agent,377700,2021,1.164603418344646
56659,4975.0,1.0,1,4,South,Broker,918600,2021,1.161443988689368
56660,4976.0,0.892539356605065,1,1,West,Agent,659800,2024,1.150568967430103
56682,4977.0,0.8323066392881588,1,13,East,Agent,995700,2020,1.1673787786927772
56694,4978.0,1.0,1,12,Central,Online,489700,2023,1.1646304982020284
56713,4979.0,0.9555099247091032,1,5,East,Agent,1089500,2023,1.1587975955401917
56747,4980.0,1.0,1,1,West,Agent,456200,2022,1.150735978626191
56750,4981.0,0.974674880219028,1,1,North,Agent,762600,2022,1.1546217515137784
56760,4982.0,0.9609856262833676,1,10,West,Agent,622800,2023,1.1601019999300932
56774,4983.0,1.0,1,3,West,Broker,645500,2019,1.1553149557557818
56785,4984.0,0.9390828199863108,1,15,South,Online,665500,2020,1.1708405136944209
56800,4985.0,1.0,1,15,East,Agent,1033500,2022,1.1694829190400222
56814,4986.0,0.8487337440109514,2,15,Central,Broker,1602600,2018,1.169442931254887
56814,4987.0,0.8487337440109514,2,15,Central,Broker,1602600,2018,1.169442931254887
56819,4988.0,0.8870636550308009,1,8,South,Direct,584100,2024,1.1671994934132137
56820,4989.0,0.8569472963723477,1,2,East,Bancassurance,917700,2023,1.165953545947826
56833,4990.0,1.0,1,4,South,Bancassurance,825900,2018,1.1690917911141758
56838,4991.0,0.917180013689254,1,12,Central,Bancassurance,649700,2023,1.1746406008517798
56848,4992.0,0.9637234770704995,1,14,North,Agent,1179100,2020,1.1680742014363248
56874,4993.0,0.914442162902122,2,0,South,Direct,289000,2022,1.1589408926005016
56874,4994.0,0.914442162902122,2,0,South,Direct,289000,2022,1.1589408926005016
56882,4995.0,0.8706365503080082,1,4,East,Broker,1981300,2018,1.159642446485561
56918,4996.0,0.8240930869267625,1,11,South,Agent,1453100,2020,1.1657932562312472
56919,4997.0,1.0,1,2,East,Direct,333400,2019,1.1601020190776086
56928,4998.0,0.9555099247091032,1,6,South,Agent,1455100,2024,1.1604767386874024
56938,4999.0,0.892539356605065,1,0,West,Agent,1223900,2020,1.1490557811612878
56949,5000.0,0.8870636550308009,1,7,South,Online,524100,2019,1.162428774577647
56952,5001.0,0.8706365503080082,1,15,West,Broker,392500,2020,1.1682652995313483
56964,5002.0,1.0,1,5,South,Online,733100,2024,1.1601331923194924
56976,5003.0,0.9938398357289528,1,14,South,Agent,451800,2019,1.1698285982298318
57005,5004.0,0.8815879534565366,1,0,West,Online,316700,2018,1.14991770250269
57018,5005.0,0.999315537303217,1,14,North,Agent,1245200,2024,1.1680191605653856
57022,5006.0,0.9883641341546886,1,9,North,Online,1257400,2024,1.1628039117613393
57033,5007.0,0.8240930869267625,1,11,South,Agent,2050600,2024,1.1652967889923411
57034,5008.0,0.999315537303217,1,9,North,Direct,1327900,2020,1.1665008934906729
57046,5009.0,0.8624229979466119,1,10,East,Direct,731200,2021,1.168283356247151
57052,5010.0,0.9500342231348392,1,11,West,Agent,1085500,2018,1.1607797341844686
57055,5011.0,1.0,2,5,North,Online,1276000,2024,1.1585456249824913
57055,5012.0,1.0,2,5,North,Online,1276000,2024,1.1585456249824913
57067,5013.0,1.0,1,8,West,Broker,533700,2020,1.160698676250481
57073,5014.0,1.0,1,15,East,Broker,813700,2023,1.1723342523824913
57077,5015.0,0.914442162902122,1,0,Central,Bancassurance,933700,2023,1.1615939150913714
57085,5016.0,0.9856262833675564,1,6,North,Agent,800700,2021,1.1598782876054599
57086,5017.0,0.919917864476386,1,1,North,Online,1192000,2018,1.1543873643348423
57111,5018.0,1.0,1,11,Central,Online,275600,2023,1.163744252889467
57114,5019.0,0.9390828199863108,1,13,West,Agent,766000,2019,1.1631682202110336
57139,5020.0,0.9034907597535934,1,4,South,Agent,654200,2018,1.159019146245
57144,5021.0,0.8514715947980835,1,9,Central,Broker,938800,2021,1.1635985543902754
57154,5022.0,0.8980150581793293,1,10,North,Agent,938900,2019,1.1640113505095895
57177,5023.0,0.9089664613278576,1,3,North,Broker,1804000,2018,1.1585122328166166
57180,5024.0,0.8240930869267625,1,10,South,Agent,471000,2023,1.1655440879077212
57187,5025.0,0.9089664613278576,1,15,South,Broker,302400,2020,1.1736940553273032
57212,5026.0,0.9034907597535934,1,9,South,Agent,900700,2019,1.1641227392630498
57223,5027.0,1.0,1,0,North,Broker,475500,2024,1.1564350502657947
57224,5028.0,0.8268309377138946,1,13,South,Online,902600,2021,1.1685049117750348
57225,5029.0,0.9664613278576316,1,6,Central,Online,711200,2018,1.1580790506507026
57228,5030.0,1.0,1,12,Central,Agent,1304300,2022,1.1638343754525848
57237,5031.0,0.8323066392881588,1,8,East,Agent,602000,2023,1.1623828823373747
57240,5032.0,1.0,1,3,West,Online,426000,2020,1.152984868951678
57258,5033.0,0.8514715947980835,1,12,East,Agent,877000,2023,1.166411111851472
57260,5034.0,0.974674880219028,1,11,South,Broker,629500,2018,1.1691387343141384
57279,5035.0,0.9801505817932924,1,3,South,Broker,517500,2024,1.1607148936907286
57283,5036.0,0.9089664613278576,1,14,West,Broker,1307000,2019,1.166437430380051
57295,5037.0,1.0,1,6,Central,Broker,214100,2019,1.1610123937027126
57298,5038.0,1.0,1,10,North,Broker,465100,2023,1.1670606493623241
57309,5039.0,0.8843258042436687,1,12,North,Agent,486500,2018,1.1665170005558703
57316,5040.0,1.0,1,6,North,Broker,693900,2020,1.1626125436643617
57319,5041.0,0.9883641341546886,1,15,South,Bancassurance,467900,2024,1.1812050783506258
57325,5043.0,0.8596851471594799,1,12,North,Direct,373900,2022,1.170499215298751
57333,5044.0,1.0,2,1,East,Agent,478500,2020,1.155072302739136
57333,5045.0,1.0,2,1,East,Agent,478500,2020,1.155072302739136
57338,5046.0,0.9089664613278576,1,4,West,Bancassurance,348500,2021,1.1641552049297397
57340,5047.0,0.9117043121149896,1,13,West,Direct,706400,2024,1.1670949055137025
57382,5048.0,0.922655715263518,1,6,East,Agent,515800,2022,1.1603315517648374
57399,5049.0,1.0,1,15,East,Agent,1101600,2018,1.1694261444389653
57405,5050.0,0.9089664613278576,1,15,West,Bancassurance,589700,2020,1.1757150114833448
57411,5051.0,0.8788501026694046,1,11,North,Online,1300900,2022,1.1648950726042382
57420,5052.0,1.0,1,7,West,Agent,1453100,2024,1.1562411523963074
57421,5053.0,1.0,1,10,East,Agent,1058400,2024,1.164130570204157
57434,5054.0,1.0,1,8,East,Online,790400,2019,1.162346601704713
57448,5055.0,1.0,2,9,East,Direct,482600,2023,1.1674230433763868
57448,5056.0,1.0,2,9,East,Direct,482600,2023,1.1674230433763868
57471,5057.0,0.8843258042436687,2,8,North,Broker,1189600,2019,1.1643279558113022
57471,5058.0,0.8843258042436687,2,8,North,Broker,1189600,2019,1.1643279558113022
57472,5059.0,0.9117043121149896,1,14,West,Online,319600,2024,1.1647223403492484
57480,5060.0,1.0,1,7,South,Agent,719800,2024,1.1621467931319436
57484,5061.0,0.9363449691991786,2,9,South,Agent,621500,2021,1.1643544686145821
57484,5062.0,0.9363449691991786,2,9,South,Agent,621500,2021,1.1643544686145821
57488,5063.0,0.9801505817932924,1,14,South,Broker,793700,2020,1.172211290246467
57489,5064.0,0.8980150581793293,1,7,West,Online,1048400,2024,1.1566940289928616
57493,5065.0,0.8815879534565366,1,14,South,Broker,1723600,2019,1.1714344676623831
57500,5066.0,1.0,1,15,West,Agent,318200,2020,1.165668232750676
57536,5067.0,0.9007529089664612,2,12,Unknown,Direct,879500,2021,1.1933577237571105
57536,5068.0,0.9007529089664612,2,12,Unknown,Direct,879500,2021,1.1933577237571105
57569,5069.0,0.999315537303217,1,15,East,Agent,907500,2021,1.1695879718253677
57603,5070.0,0.9664613278576316,1,11,Central,Online,664400,2019,1.1634217398650757
57604,5071.0,1.0,1,7,East,Broker,556600,2021,1.1640077869577141
57638,5073.0,0.9390828199863108,1,8,West,Broker,650300,2019,1.1606021992865714
57678,5074.0,1.0,1,13,North,Bancassurance,601000,2021,1.1777786533109393
57685,5075.0,0.9609856262833676,1,3,South,Online,521200,2023,1.1581896132211689
57687,5076.0,1.0,1,9,Central,Broker,460300,2023,1.1639955473714019
57711,5077.0,1.0,1,5,West,Broker,793800,2019,1.1573061818197248
57714,5078.0,1.0,1,10,West,Broker,847600,2024,1.162561927127725
