policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured
108657,9622.0,2019-10-26,149370.0,15,East,Online,1347800
108673,9623.0,2022-05-29,268344.0,0,North,Online,952100
108674,9624.0,2020-11-12,41015.0,3,West,Direct,440600
108674,9625.0,2020-10-28,60867.0,3,West,Direct,440600
108684,9626.0,2025-03-23,261089.0,10,Central,Broker,640900
108716,9627.0,2021-03-13,54001.0,14,North,Online,482300
108730,9628.0,2020-10-16,237229.0,1,West,Bancassurance,1411700
108733,9629.0,2019-08-16,52392.0,4,West,Online,502700
108755,9630.0,2021-06-21,108007.0,13,South,Agent,1119400
108763,9631.0,2024-02-21,58209.0,7,South,Agent,737400
108781,9632.0,2020-12-06,24267.0,15,North,Broker,315400
108782,9633.0,2023-08-02,126248.0,9,South,Online,854200
108819,9634.0,2018-11-29,66404.0,13,North,Online,335600
108828,9635.0,2023-03-26,253498.0,3,Central,Broker,1475900
108831,9636.0,2019-05-09,113127.0,2,West,Agent,935800
108838,9637.0,2025-04-11,160451.0,5,Central,Agent,1072200
108839,9638.0,2021-12-26,184429.0,1,West,Online,1091300
108850,9639.0,2019-09-26,450054.0,13,West,Broker,1339900
108851,9640.0,2022-07-04,26617.0,9,South,Online,413700
108858,9641.0,2024-05-09,199022.0,14,West,Broker,1165100
108875,9642.0,2020-09-17,144731.0,8,West,Agent,1306300
108886,9643.0,2022-08-21,44390.0,4,South,Online,418600
108899,9644.0,2021-11-29,63666.0,9,North,Online,366400
108905,9645.0,2019-05-14,50611.0,9,South,Online,538400
108934,9646.0,2024-11-07,19127.0,0,West,Broker,226300
108958,9647.0,2023-09-25,121818.0,14,North,Broker,892200
108963,9648.0,2018-04-11,59313.0,0,South,Agent,300400
108970,9649.0,2023-01-22,46247.0,10,Central,Agent,828600
108976,9650.0,2021-04-24,42432.0,6,South,Bancassurance,753000
109029,9651.0,2024-05-31,75459.0,7,South,Broker,960400
109031,9652.0,2024-08-19,381198.0,0,East,Direct,713700
109037,9653.0,2018-10-06,53052.0,6,East,Agent,886000
109040,9654.0,2022-07-18,526399.0,3,North,Online,3889500
109064,9655.0,2019-02-27,20281.0,14,North,Agent,529000
109065,9656.0,2021-06-01,14930.0,5,South,Agent,1105400
109077,9657.0,2025-07-12,202103.0,6,South,Agent,1406000
109123,9658.0,2020-09-18,38516.0,2,East,Agent,361400
109131,9659.0,2023-04-15,44079.0,9,North,Agent,405800
109136,9660.0,2025-04-13,12885.0,10,East,Online,199300
109139,9661.0,2020-11-05,84038.0,12,East,Online,799200
109147,9662.0,2018-11-02,43878.0,15,East,Bancassurance,441500
109148,9663.0,2023-09-05,28580.0,15,East,Agent,666600
109159,9664.0,2022-11-01,69036.0,2,South,Online,715900
109168,9665.0,2022-03-17,107756.0,2,East,Agent,612000
109185,9666.0,2024-01-23,112099.0,1,North,Agent,322900
109196,9667.0,2020-06-20,28907.0,5,North,Agent,830000
109198,9668.0,2024-10-19,54890.0,3,East,Agent,530400
109212,9669.0,2020-04-02,118338.0,2,East,Broker,624900
109217,9670.0,2020-06-29,76436.0,1,North,Bancassurance,1218500
109227,9671.0,2022-11-17,115217.0,8,North,Direct,640900
109233,9672.0,2021-02-01,186484.0,4,North,Agent,616000
109288,9673.0,2022-08-30,116546.0,4,West,Direct,482600
109329,9674.0,2024-12-11,212404.0,4,North,Online,1363900
109329,9675.0,2024-07-05,333711.0,4,North,Online,1363900
109344,9676.0,2021-11-29,76543.0,14,South,Broker,945200
109346,9677.0,2024-07-03,95007.0,13,South,Bancassurance,689200
109360,9678.0,2022-03-15,101914.0,8,West,Agent,297200
109367,9679.0,2018-10-14,66921.0,1,East,Bancassurance,1231500
109368,9680.0,2023-11-06,50361.0,11,East,Agent,1085500
109369,9681.0,2025-07-21,15561.0,6,South,Broker,408500
109373,9682.0,2021-07-09,24068.0,3,East,Agent,196300
109381,9683.0,2021-08-05,150927.0,0,North,Agent,927500
109392,9684.0,2022-02-05,105142.0,8,South,Online,395100
109396,9685.0,2019-04-10,63938.0,14,North,Agent,476100
109423,9686.0,2018-09-18,14238.0,1,West,Agent,387800
109447,9687.0,2023-03-18,291240.0,10,North,Direct,323600
109465,9688.0,2023-10-01,128238.0,11,East,Agent,879200
109471,9689.0,2020-03-23,15151.0,8,South,Direct,335500
109491,9690.0,2019-08-22,63053.0,15,West,Online,568700
109508,9691.0,2025-01-16,18654.0,11,North,Broker,734300
109511,9692.0,2021-04-15,38941.0,10,South,Online,877700
109568,9693.0,2019-08-04,104285.0,14,South,Online,812500
109589,9694.0,2021-08-16,91935.0,13,North,Agent,1004300
109606,9695.0,2023-07-19,33117.0,12,North,Broker,711100
109608,9696.0,2020-10-23,224344.0,3,South,Online,1856300
109611,9697.0,2018-06-21,81560.0,14,South,Online,562300
109618,9698.0,2021-07-04,144324.0,3,West,Agent,714500
109630,9699.0,2025-06-08,62384.0,10,South,Agent,1749400
109634,9700.0,2022-03-30,49072.0,12,South,Broker,889900
109650,9701.0,2019-03-06,1225389.0,1,West,Broker,1679100
109670,9702.0,2024-05-28,44390.0,7,East,Broker,351300
109671,9703.0,2019-05-28,34408.0,8,Central,Agent,1212900
109675,9704.0,2022-08-15,292561.0,13,North,Online,775700
109675,9705.0,2022-03-18,53014.0,13,North,Online,775700
109693,9706.0,2018-09-30,144964.0,3,West,Agent,602400
109705,9707.0,2023-05-24,84213.0,6,North,Agent,1641400
109746,9709.0,2021-01-07,14385.0,11,West,Agent,716500
109762,9710.0,2024-06-26,68780.0,9,South,Agent,687100
109776,9711.0,2023-06-05,518738.0,11,West,Agent,1496800
109793,9712.0,2024-08-07,77953.0,4,South,Agent,525100
109796,9713.0,2025-01-15,106102.0,13,South,Agent,1079200
109808,9714.0,2020-03-22,175070.0,7,North,Agent,1052900
109821,9715.0,2021-05-02,133453.0,6,West,Direct,479600
109824,9716.0,2023-01-11,77044.0,1,Unknown,Online,924900
109827,9717.0,2019-06-06,3842.0,0,East,Online,312400
109829,9718.0,2025-01-12,19591.0,3,South,Agent,716600
109848,9719.0,2022-01-30,60327.0,7,South,Online,1060000
109855,9720.0,2025-05-25,105623.0,13,East,Online,1729200
109856,9721.0,2020-06-08,32171.0,15,South,Broker,649600
109858,9722.0,2021-05-11,39041.0,4,West,Bancassurance,382400
109878,9723.0,2019-05-05,67105.0,13,South,Online,414100
109882,9724.0,2024-05-27,287050.0,4,South,Agent,1377600
109937,9725.0,2023-01-27,94606.0,11,North,Direct,348200
109946,9726.0,2021-11-22,51468.0,0,East,Broker,659600
109965,9727.0,2025-03-03,34445.0,2,North,Agent,472300
109972,9728.0,2021-06-01,44209.0,6,East,Direct,764500
109973,9729.0,2020-11-13,334785.0,13,East,Broker,699200
109982,9730.0,2018-11-24,44621.0,13,West,Online,607900
109986,9731.0,2022-06-14,136171.0,11,East,Broker,427100
109987,9732.0,2025-04-26,278293.0,9,East,Agent,673000
110036,9733.0,2023-07-07,136333.0,8,North,Online,399900
110039,9734.0,2021-03-02,36754.0,6,West,Online,438000
110063,9735.0,2019-06-08,8700.0,6,North,Broker,370500
110075,9736.0,2024-03-26,53349.0,5,South,Agent,910600
110111,9737.0,2023-04-17,50233.0,11,South,Agent,872300
110133,9738.0,2023-11-29,86986.0,12,East,Online,583900
110136,9739.0,2024-12-04,35312.0,14,West,Broker,837900
110139,9740.0,2023-06-08,215090.0,12,East,Agent,539800
110139,9741.0,2023-07-12,45286.0,12,East,Agent,539800
110145,9742.0,2020-05-06,41512.0,7,South,Agent,615800
110145,9743.0,2020-09-30,106355.0,7,South,Agent,615800
110185,9744.0,2024-06-13,40963.0,0,South,Online,726700
110194,9745.0,2020-04-16,772411.0,9,North,Agent,1243700
110194,9746.0,2020-09-02,58562.0,9,North,Agent,1243700
110214,9747.0,2020-09-18,749184.0,4,North,Broker,1438000
110217,9748.0,2021-11-27,18356.0,1,North,Online,612000
110221,9749.0,2020-08-04,237537.0,14,South,Agent,1241000
110226,9750.0,2023-06-15,493103.0,5,East,Agent,988200
110243,9751.0,2020-09-07,47904.0,3,South,Agent,565400
110244,9752.0,2020-03-16,78635.0,8,North,Agent,552000
110246,9753.0,2020-02-21,13195.0,15,West,Agent,588300
110258,9754.0,2019-06-25,55528.0,10,Central,Direct,275300
110277,9756.0,2020-11-10,159560.0,1,West,Online,895100
110281,9757.0,2023-07-28,96190.0,8,West,Online,433300
110283,9758.0,2023-12-04,84171.0,6,West,Direct,333400
110292,9759.0,2023-08-23,63230.0,9,East,Online,1062400
110304,9760.0,2019-08-20,49281.0,12,West,Agent,617200
110315,9761.0,2024-08-31,56364.0,8,West,Online,1335400
110347,9762.0,2020-02-04,18378.0,12,South,Direct,629700
110347,9763.0,2020-09-01,85566.0,12,South,Direct,629700
110369,9764.0,2021-01-31,11164.0,0,West,Online,439400
110374,9765.0,2024-01-21,148237.0,6,South,Bancassurance,711100
110381,9766.0,2021-07-15,70628.0,15,South,Online,572900
110400,9767.0,2020-04-11,33640.0,11,South,Bancassurance,391900
110412,9768.0,2023-09-10,15648.0,14,East,Agent,679800
110416,9769.0,2022-04-05,38499.0,0,Central,Agent,1081400
110428,9770.0,2021-07-08,33751.0,14,East,Agent,846900
110434,9771.0,2019-04-24,108328.0,2,North,Agent,677700
110437,9772.0,2020-11-09,80666.0,2,Central,Online,404100
110441,9773.0,2020-12-05,431830.0,14,Central,Online,793300
110462,9774.0,2019-03-17,107146.0,9,West,Broker,1310000
110481,9775.0,2019-08-31,87541.0,1,South,Direct,657800
110486,9776.0,2021-01-26,34557.0,5,West,Online,186300
110496,9777.0,2019-09-24,82999.0,1,Central,Agent,579800
110498,9778.0,2019-11-13,11198.0,9,Central,Direct,484800
110506,9779.0,2022-03-30,35350.0,5,South,Broker,957800
110507,9780.0,2019-12-03,106000.0,3,East,Broker,668400
110512,9781.0,2021-01-16,113086.0,5,East,Agent,670600
110513,9782.0,2024-01-03,139413.0,12,South,Broker,767900
110523,9783.0,2019-03-01,76201.0,12,East,Online,725200
110527,9784.0,2021-12-10,6929.0,1,South,Direct,551700
110534,9785.0,2022-01-26,64197.0,7,North,Direct,471600
110537,9786.0,2020-05-02,67163.0,7,North,Direct,395100
110537,9787.0,2019-12-23,45672.0,7,North,Direct,395100
110547,9788.0,2020-04-19,196196.0,14,West,Agent,1459600
110553,9789.0,2023-08-02,191053.0,4,North,Agent,691300
110567,9790.0,2018-10-23,10561.0,2,South,Agent,439300
110602,9791.0,2020-10-24,153341.0,9,North,Online,1164700
110606,9792.0,2020-02-25,135725.0,9,North,Direct,1128600
110628,9793.0,2021-01-16,22606.0,1,West,Agent,705000
110628,9794.0,2021-11-09,48327.0,1,West,Agent,705000
110639,9795.0,2024-09-11,262019.0,15,North,Broker,1048800
110640,9796.0,2024-10-21,137667.0,15,West,Direct,479400
110641,9797.0,2019-01-03,23131.0,1,East,Bancassurance,493200
110662,9798.0,2019-12-13,35166.0,15,North,Direct,686200
110666,9799.0,2021-01-27,138953.0,1,East,Online,1014800
110669,9800.0,2022-05-02,209474.0,5,North,Online,1492900
110690,9801.0,2023-10-27,8936.0,5,West,Online,401700
110700,9802.0,2020-01-29,642916.0,14,North,Online,1636500
110702,9803.0,2023-06-25,48810.0,1,South,Online,560200
110709,9804.0,2019-01-05,141220.0,11,Central,Agent,589600
110733,9805.0,2022-09-03,46365.0,13,North,Agent,519300
110763,9806.0,2018-11-28,93453.0,5,South,Agent,553800
110767,9807.0,2022-11-09,109287.0,12,North,Bancassurance,577500
110767,9808.0,2022-07-02,160524.0,12,North,Bancassurance,577500
110775,9809.0,2024-10-04,71373.0,9,South,Online,619300
110777,9810.0,2023-02-22,184900.0,3,East,Online,1881400
110787,9811.0,2022-09-13,160503.0,0,East,Agent,939400
110788,9812.0,2022-12-11,136656.0,3,West,Agent,663700
110789,9813.0,2025-10-25,233498.0,5,West,Direct,465800
110834,9814.0,2024-03-02,142966.0,15,West,Direct,800200
110837,9815.0,2022-01-23,63002.0,13,West,Agent,489200
110856,9816.0,2023-08-18,113604.0,10,Central,Direct,726800
110859,9817.0,2024-11-20,49602.0,9,East,Broker,518500
110862,9818.0,2022-08-03,2029.0,13,West,Direct,447400
110865,9819.0,2018-10-01,35208.0,6,North,Online,606000
110873,9820.0,2024-08-02,10342.0,6,West,Online,302700
110890,9821.0,2025-07-25,129768.0,10,East,Online,1219100
110908,9822.0,2025-06-11,125650.0,14,East,Direct,1025100
110928,9823.0,2021-07-05,32385.0,9,West,Agent,649300
110928,9824.0,2021-10-08,70589.0,9,West,Agent,649300
110936,9825.0,2021-02-21,134073.0,14,South,Agent,1747700
110948,9826.0,2019-07-28,155464.0,4,West,Online,1290400
110957,9827.0,2019-06-22,69998.0,0,Central,Agent,719000
110958,9828.0,2024-10-25,262259.0,4,West,Broker,850600
110971,9829.0,2018-03-02,585284.0,0,South,Agent,1667000
110977,9830.0,2023-07-25,53786.0,12,South,Broker,583700
111008,9831.0,2023-12-13,36599.0,0,North,Broker,623400
111026,9832.0,2020-01-07,11183.0,13,South,Online,810000
111026,9833.0,2019-11-07,69345.0,13,South,Online,810000
111038,9834.0,2019-04-23,50353.0,7,North,Broker,1268600
111065,9835.0,2022-08-01,38651.0,2,South,Online,435200
111067,9836.0,2021-10-02,203143.0,2,West,Agent,716900
111071,9837.0,2022-10-25,54749.0,10,South,Agent,431200
111091,9838.0,2024-07-10,48892.0,9,East,Broker,297400
111107,9839.0,2023-10-17,94957.0,9,South,Broker,531300
111109,9840.0,2025-05-06,202601.0,15,South,Direct,1335800
111130,9841.0,2021-09-19,245070.0,11,West,Agent,272300
111151,9842.0,2023-09-19,32404.0,6,West,Agent,265500
111152,9843.0,2020-03-09,40535.0,4,West,Online,379200
111154,9844.0,2024-10-25,47480.0,10,East,Agent,1625000
111186,9846.0,2019-05-08,78998.0,0,West,Online,1017200
111208,9847.0,2022-02-21,62752.0,4,South,Bancassurance,423500
111217,9848.0,2022-05-12,36057.0,11,Central,Broker,876300
111236,9849.0,2025-07-05,308449.0,13,North,Direct,1809300
111244,9850.0,2024-05-21,155710.0,14,Central,Broker,650900
111248,9851.0,2024-09-12,26306.0,3,North,Agent,442400
111248,9852.0,2024-09-06,15476.0,3,North,Agent,442400
111258,9853.0,2019-05-29,40551.0,10,South,Agent,588400
111259,9854.0,2020-01-08,33330.0,7,West,Agent,601300
111264,9855.0,2022-07-31,112099.0,13,North,Agent,1058300
111277,9856.0,2021-02-26,648540.0,15,West,Online,720600
111283,9857.0,2022-01-02,56726.0,11,East,Online,300600
111296,9858.0,2019-07-23,14933.0,15,West,Bancassurance,413600
111299,9859.0,2025-05-13,742050.0,12,Central,Direct,824500
111302,9860.0,2025-05-28,25272.0,15,North,Bancassurance,644700
111314,9861.0,2020-10-10,270557.0,11,North,Agent,768400
111320,9862.0,2024-07-24,70354.0,13,South,Online,353800
111324,9863.0,2018-06-22,115511.0,5,West,Agent,564500
111330,9864.0,2021-10-01,115310.0,7,East,Broker,1065700
111352,9865.0,2025-01-15,338911.0,9,South,Online,1395600
111372,9866.0,2019-06-22,63891.0,14,East,Direct,428400
111384,9867.0,2019-06-21,84255.0,13,South,Broker,831400
111431,9868.0,2021-11-13,196883.0,11,North,Agent,696800
111448,9869.0,2023-07-14,9063.0,15,North,Broker,425100
111454,9870.0,2020-01-26,174385.0,12,North,Agent,671000
111456,9871.0,2020-04-14,20739.0,6,North,Online,943700
111465,9872.0,2023-03-30,362818.0,11,East,Online,1441200
111478,9873.0,2023-10-03,43051.0,10,South,Online,1169000
111508,9874.0,2024-08-09,41480.0,1,South,Online,846100
111510,9875.0,2023-06-19,47499.0,10,South,Agent,650800
111510,9876.0,2023-08-11,292322.0,10,South,Agent,650800
111530,9877.0,2020-09-09,371596.0,11,West,Agent,760900
111537,9878.0,2023-05-23,56507.0,15,East,Agent,943400
111545,9879.0,2024-12-04,45484.0,1,East,Agent,1072400
111549,9880.0,2019-07-16,50278.0,11,West,Agent,1648000
111553,9881.0,2018-12-25,69146.0,10,South,Agent,1586800
111556,9882.0,2019-03-13,231606.0,7,North,Broker,1570900
111581,9883.0,2021-04-13,19290.0,9,East,Broker,426600
111600,9884.0,2024-06-30,405750.0,2,South,Bancassurance,2012200
111639,9885.0,2022-01-29,18981.0,14,North,Online,565100
111640,9886.0,2020-11-10,47612.0,4,North,Online,765800
111641,9887.0,2022-06-29,274720.0,15,West,Agent,950300
111653,9888.0,2019-06-10,38461.0,13,North,Online,1142500
111669,9889.0,2019-12-30,14708.0,0,West,Agent,635400
111679,9890.0,2021-06-22,25997.0,12,South,Agent,588200
111681,9891.0,2022-06-16,491947.0,12,Central,Bancassurance,1343700
111725,9892.0,2025-04-19,20290.0,13,Central,Online,1337700
111783,9893.0,2022-04-05,16024.0,13,South,Broker,746500
111790,9894.0,2020-06-02,15800.0,5,South,Agent,270200
111792,9895.0,2022-12-08,72167.0,4,South,Agent,949400
111810,9896.0,2019-01-03,18305.0,1,South,Direct,900500
111813,9897.0,2019-06-04,21244.0,1,South,Broker,683400
111821,9898.0,2021-07-13,78341.0,9,East,Broker,629900
111836,9899.0,2025-05-29,89965.0,15,North,Broker,406200
111852,9900.0,2019-05-04,35089.0,13,North,Bancassurance,973500
111856,9901.0,2020-07-22,25353.0,3,Central,Online,781900
111859,9902.0,2024-08-29,27894.0,8,North,Online,422200
111870,9903.0,2021-11-03,44214.0,2,South,Bancassurance,883000
111899,9904.0,2021-01-17,151915.0,4,West,Broker,720300
111900,9905.0,2023-05-25,194651.0,5,East,Online,1119900
111906,9906.0,2025-01-25,26151.0,3,North,Agent,336200
111936,9908.0,2023-04-12,154357.0,6,South,Online,1339800
111949,9909.0,2021-10-19,84862.0,12,South,Agent,305800
111958,9910.0,2024-10-03,69490.0,12,East,Online,501800
111959,9911.0,2018-04-24,53113.0,15,Central,Agent,445000
111989,9912.0,2022-10-08,49348.0,0,East,Broker,1228800
112025,9914.0,2020-01-16,16986.0,14,South,Broker,282600
112047,9915.0,2022-02-26,21475.0,5,Central,Online,558300
112051,9916.0,2024-02-17,71640.0,15,South,Agent,351200
112076,9917.0,2020-01-28,654591.0,5,North,Agent,1451900
112096,9918.0,2019-12-14,11484.0,4,North,Broker,502500
112099,9919.0,2024-05-18,23475.0,12,North,Agent,366100
112105,9920.0,2023-07-15,40003.0,10,West,Agent,381900
112110,9921.0,2019-03-20,93752.0,13,East,Bancassurance,1352400
112121,9922.0,2019-01-10,19321.0,14,South,Online,377500
112135,9923.0,2018-12-11,9297.0,12,North,Agent,121200
112147,9924.0,2023-07-11,355210.0,14,East,Broker,1718100
112149,9925.0,2021-04-02,135770.0,9,North,Agent,1300400
112157,9926.0,2018-06-07,83420.0,10,Central,Broker,742000
112186,9928.0,2019-07-08,9363.0,12,Central,Agent,483100
112193,9929.0,2025-04-24,65735.0,13,South,Online,714700
112196,9930.0,2024-06-13,152838.0,0,North,Agent,863900
112221,9931.0,2020-07-02,36020.0,8,South,Agent,604900
112222,9932.0,2024-09-16,390498.0,9,East,Agent,1854900
112243,9933.0,2022-02-25,109876.0,14,North,Agent,462400
112246,9934.0,2019-06-21,414501.0,6,West,Agent,577400
112264,9935.0,2019-06-18,63639.0,15,South,Direct,485300
112280,9936.0,2021-12-31,392444.0,11,South,Bancassurance,1135200
112282,9937.0,2023-08-02,129480.0,9,South,Broker,920000
112304,9938.0,2020-03-04,25975.0,9,North,Online,238400
112307,9939.0,2019-05-20,11443.0,15,South,Agent,429300
112338,9940.0,2020-05-02,644514.0,14,South,Agent,1905500
112350,9941.0,2019-02-10,53788.0,15,South,Agent,437900
112360,9942.0,2024-11-12,48975.0,13,North,Online,508300
112368,9943.0,2024-05-27,63386.0,4,East,Agent,603900
112396,9944.0,2025-05-11,14991.0,6,North,Direct,305800
112416,9945.0,2022-01-02,60025.0,3,Central,Online,723200
112419,9946.0,2018-03-04,106863.0,11,North,Bancassurance,1109000
112423,9947.0,2020-03-19,41154.0,12,West,Online,832400
112433,9948.0,2019-03-04,2370.0,6,South,Broker,653800
112464,9949.0,2021-01-04,54259.0,9,South,Broker,873100
112465,9950.0,2020-06-25,149404.0,4,Central,Bancassurance,1084100
112477,9951.0,2019-09-24,133497.0,4,East,Direct,715900
112485,9952.0,2018-11-13,4479.0,2,Central,Broker,671400
112488,9953.0,2022-05-19,265240.0,7,North,Agent,1868100
112490,9954.0,2023-10-24,75659.0,0,South,Online,616000
112495,9955.0,2024-02-15,240646.0,10,South,Agent,842500
112546,9956.0,2020-02-15,7026.0,0,South,Broker,233800
112553,9957.0,2021-03-28,35442.0,12,North,Bancassurance,492900
112565,9958.0,2019-09-16,76471.0,13,South,Bancassurance,996000
112585,9959.0,2018-03-30,46263.0,15,East,Online,618400
112595,9960.0,2019-02-14,81556.0,10,North,Agent,772200
112598,9961.0,2024-09-09,32390.0,9,East,Online,586800
112611,9963.0,2021-07-07,103389.0,4,Central,Online,494700
112611,9962.0,2020-12-06,30172.0,4,Central,Online,494700
112618,9964.0,2021-05-16,110011.0,9,South,Agent,726200
112634,9965.0,2023-04-23,43292.0,12,South,Bancassurance,510800
112635,9966.0,2022-10-24,120695.0,4,North,Agent,1272000
112657,9967.0,2022-01-21,68992.0,8,West,Online,505200
112663,9968.0,2025-03-02,168756.0,8,North,Broker,534200
112669,9969.0,2021-03-25,47187.0,10,North,Agent,511000
112676,9970.0,2023-04-09,11720.0,7,North,Agent,263300
112678,9971.0,2024-04-15,24864.0,13,North,Online,571100
112716,9972.0,2020-12-06,652705.0,12,Central,Online,1308200
112722,9973.0,2025-08-18,31906.0,6,South,Agent,490600
112735,9974.0,2021-05-01,734434.0,5,East,Online,1798500
112736,9975.0,2018-08-15,1644436.0,5,East,Agent,2263300
112752,9976.0,2020-02-22,27156.0,1,East,Broker,417700
112753,9977.0,2019-03-13,7591.0,13,West,Agent,208600
112760,9978.0,2020-11-01,134643.0,1,West,Broker,1300200
112765,9979.0,2023-10-14,78771.0,11,West,Broker,1319600
112785,9980.0,2018-08-08,2522.0,4,North,Broker,389900
112789,9981.0,2024-05-13,46966.0,12,South,Bancassurance,411500
112797,9982.0,2023-05-19,158726.0,2,East,Bancassurance,1830700
112797,9983.0,2023-11-05,410153.0,2,East,Bancassurance,1830700
112803,9984.0,2021-11-26,31494.0,14,West,Agent,1091500
112814,9985.0,2022-01-13,42815.0,2,North,Bancassurance,2043100
112819,9986.0,2024-11-13,128476.0,14,North,Direct,1150100
112827,9987.0,2025-02-21,430212.0,13,East,Agent,914300
112830,9988.0,2023-03-10,45466.0,14,South,Bancassurance,341800
