policy_id,claim_id,exposure,claim_count,vehicle_age,region,channel,sum_insured,policy_year
166660,14792.0,0.9089664613278576,1,15,East,Agent,1332300,2022
166664,14793.0,0.944558521560575,1,8,North,Broker,1440200,2019
166684,14794.0,0.8542094455852156,1,12,West,Broker,820300,2024
166686,14795.0,0.9418206707734428,1,2,East,Direct,428900,2021
166703,14796.0,0.8898015058179329,1,10,East,Broker,499800,2023
166705,14797.0,0.9856262833675564,2,5,West,Broker,727100,2023
166705,14798.0,0.9856262833675564,2,5,West,Broker,727100,2023
166713,14799.0,0.892539356605065,1,7,South,Broker,880300,2021
166734,14800.0,1.0,1,1,South,Agent,833300,2022
166743,14801.0,1.0,1,6,East,Direct,360200,2020
166748,14802.0,0.8733744010951403,1,1,South,Bancassurance,1226400,2018
166757,14803.0,1.0,1,12,East,Agent,1085700,2022
166759,14804.0,0.9117043121149896,1,3,West,Agent,610900,2023
166804,14805.0,0.9555099247091032,1,11,East,Online,277700,2018
166819,14806.0,0.837782340862423,1,15,East,Broker,515300,2020
166827,14807.0,1.0,1,15,North,Agent,1041600,2023
166834,14808.0,0.9828884325804244,1,1,South,Online,720600,2024
166841,14809.0,1.0,1,15,North,Direct,899500,2024
166845,14810.0,1.0,1,14,Central,Direct,313300,2021
166856,14811.0,1.0,1,9,West,Agent,397400,2020
166865,14812.0,0.944558521560575,1,8,West,Direct,506100,2020
166873,14813.0,0.9281314168377824,1,11,West,Direct,1042800,2023
166874,14814.0,0.840520191649555,1,8,West,Direct,709700,2020
166883,14815.0,0.944558521560575,1,8,North,Broker,539600,2022
166891,14816.0,0.8569472963723477,1,10,North,Online,949400,2022
166917,14818.0,1.0,2,15,North,Bancassurance,861800,2022
166917,14819.0,1.0,2,15,North,Bancassurance,861800,2022
166928,14821.0,0.8870636550308009,1,3,East,Bancassurance,660100,2023
166933,14822.0,0.8624229979466119,1,13,South,Agent,598800,2023
166936,14823.0,0.9801505817932924,1,10,South,Online,443600,2018
166937,14824.0,1.0,1,2,East,Broker,327800,2018
166940,14825.0,1.0,1,9,South,Online,1539300,2018
166947,14826.0,0.922655715263518,1,3,Central,Bancassurance,853600,2022
166963,14827.0,0.9500342231348392,1,11,East,Agent,273500,2018
166976,14828.0,1.0,1,9,South,Agent,433900,2024
166982,14829.0,1.0,1,4,West,Broker,460600,2021
166984,14830.0,0.8350444900752909,1,12,North,Agent,384900,2018
167003,14831.0,1.0,1,5,West,Agent,709000,2023
167008,14832.0,0.974674880219028,1,10,Central,Bancassurance,2054400,2019
167012,14833.0,1.0,1,11,East,Direct,1372900,2019
167018,14834.0,1.0,1,10,North,Agent,326700,2019
167026,14835.0,1.0,1,14,South,Online,1521200,2024
167028,14836.0,1.0,1,7,East,Agent,724400,2019
167035,14837.0,1.0,1,11,North,Agent,664100,2019
167065,14838.0,0.999315537303217,1,14,North,Agent,479000,2021
167066,14839.0,0.969199178644764,1,14,South,Online,359100,2021
167073,14840.0,1.0,2,14,East,Broker,719300,2022
167073,14841.0,1.0,2,14,East,Broker,719300,2022
167075,14842.0,0.9089664613278576,1,2,West,Broker,1022600,2021
167077,14843.0,1.0,1,11,East,Online,1417800,2022
167082,14844.0,1.0,1,12,North,Bancassurance,772000,2020
167093,14845.0,0.8323066392881588,1,14,South,Agent,436100,2023
167128,14847.0,0.9062286105407256,1,15,Central,Agent,438500,2021
167133,14848.0,0.8980150581793293,1,12,North,Agent,354000,2020
167134,14849.0,0.9883641341546886,1,9,South,Agent,308800,2022
167146,14850.0,0.8788501026694046,1,7,East,Bancassurance,756400,2021
167147,14851.0,0.9637234770704995,1,5,South,Bancassurance,1289200,2023
167166,14852.0,1.0,1,10,Central,Online,121700,2022
167180,14853.0,0.9281314168377824,1,8,Central,Broker,1068200,2019
167181,14854.0,0.9500342231348392,1,4,Central,Broker,1677700,2020
167198,14855.0,0.9336071184120466,1,12,South,Agent,1115500,2023
167203,14856.0,0.9390828199863108,1,1,East,Bancassurance,367500,2023
167229,14858.0,0.837782340862423,1,3,East,Direct,280900,2024
167233,14859.0,1.0,1,3,North,Broker,1647400,2024
167238,14860.0,0.9774127310061602,1,7,West,Broker,1199400,2022
167239,14861.0,0.9007529089664612,1,7,West,Online,834500,2019
167260,14862.0,0.999315537303217,1,8,South,Agent,1065400,2024
167289,14863.0,0.9363449691991786,1,12,Central,Broker,2199900,2022
167294,14864.0,0.892539356605065,1,9,West,Agent,1280200,2023
167307,14865.0,1.0,1,4,Central,Broker,743500,2024
167344,14866.0,1.0,1,2,North,Bancassurance,650600,2019
167352,14867.0,0.9308692676249144,1,4,North,Online,352400,2018
167374,14868.0,1.0,1,2,South,Bancassurance,958000,2018
167379,14869.0,1.0,1,8,Central,Agent,692100,2019
167382,14870.0,0.9938398357289528,1,9,North,Agent,1051600,2022
167415,14871.0,1.0,1,2,South,Agent,1347300,2023
167427,14872.0,1.0,1,2,East,Broker,1119500,2021
167433,14873.0,1.0,1,3,East,Agent,509700,2020
167434,14874.0,1.0,1,10,East,Online,273000,2020
167440,14875.0,1.0,1,9,East,Agent,2252800,2021
167441,14876.0,1.0,1,15,South,Agent,362900,2021
167447,14877.0,0.9007529089664612,1,11,Central,Agent,360200,2019
167450,14878.0,0.9117043121149896,1,12,North,Bancassurance,451500,2021
167461,14879.0,0.9390828199863108,1,2,South,Broker,780000,2024
167486,14880.0,0.919917864476386,1,4,West,Agent,1022400,2021
167490,14881.0,0.9774127310061602,1,6,East,Broker,921200,2023
167516,14882.0,0.8706365503080082,1,8,South,Direct,2480800,2022
167520,14883.0,1.0,1,2,South,Agent,357900,2022
167570,14884.0,0.9609856262833676,1,1,West,Agent,893200,2023
167576,14885.0,1.0,1,14,North,Agent,697800,2018
167588,14886.0,0.9089664613278576,1,2,South,Online,1458400,2021
167593,14887.0,1.0,1,1,West,Agent,758800,2020
167597,14888.0,0.917180013689254,1,5,West,Broker,459100,2024
167600,14889.0,0.974674880219028,1,8,Central,Broker,865000,2023
167603,14890.0,0.8596851471594799,1,3,Central,Direct,433400,2023
167619,14891.0,1.0,1,13,North,Broker,843400,2023
167627,14892.0,0.8514715947980835,1,1,East,Broker,1057900,2020
167634,14893.0,0.892539356605065,1,6,West,Broker,802700,2021
167640,14894.0,0.914442162902122,1,8,North,Direct,683200,2018
167656,14896.0,1.0,1,15,West,Agent,1948900,2021
167680,14897.0,0.9363449691991786,1,9,West,Online,857700,2022
167681,14898.0,0.9582477754962354,1,5,East,Online,379700,2020
167694,14899.0,0.8898015058179329,1,6,South,Online,510600,2018
167697,14900.0,0.840520191649555,1,0,West,Agent,1140700,2021
167703,14901.0,0.947296372347707,1,11,North,Agent,677700,2023
167710,14902.0,0.9390828199863108,1,11,East,Bancassurance,1215600,2020
167713,14903.0,0.8843258042436687,2,15,South,Agent,305600,2023
167713,14904.0,0.8843258042436687,2,15,South,Agent,305600,2023
167726,14905.0,0.9965776865160848,1,1,South,Direct,889500,2019
167746,14906.0,0.8542094455852156,1,7,South,Direct,795100,2021
167749,14907.0,0.999315537303217,1,6,South,Bancassurance,483900,2018
167758,14908.0,0.8678986995208761,1,4,South,Broker,804600,2019
167784,14909.0,0.944558521560575,1,11,North,Direct,601500,2019
167787,14911.0,0.917180013689254,2,15,North,Online,3497900,2018
167787,14910.0,0.917180013689254,2,15,North,Online,3497900,2018
167805,14912.0,0.999315537303217,1,12,North,Online,1296700,2021
167808,14913.0,0.9856262833675564,1,7,North,Online,1260800,2021
167835,14914.0,1.0,1,11,West,Agent,709500,2024
167839,14915.0,1.0,1,0,South,Agent,850100,2023
167845,14916.0,1.0,1,9,Central,Bancassurance,430800,2024
167847,14917.0,1.0,1,1,South,Online,980000,2019
167852,14918.0,1.0,1,9,North,Agent,348600,2024
167854,14919.0,0.9117043121149896,1,10,Central,Agent,1075200,2022
167864,14920.0,1.0,1,9,West,Online,660400,2018
167872,14921.0,0.9555099247091032,1,12,West,Bancassurance,414200,2023
167878,14922.0,0.9774127310061602,1,9,Central,Direct,806300,2024
167879,14923.0,0.974674880219028,1,10,North,Agent,563000,2023
167881,14924.0,0.9801505817932924,1,5,South,Agent,1047600,2019
167898,14925.0,1.0,1,12,South,Bancassurance,1024700,2018
167899,14926.0,0.8788501026694046,1,13,East,Agent,269300,2021
167904,14927.0,1.0,1,9,South,Bancassurance,454300,2022
167911,14928.0,0.917180013689254,1,13,North,Agent,366500,2018
167918,14929.0,1.0,1,4,South,Agent,590200,2020
167923,14930.0,1.0,1,12,North,Agent,326400,2022
167964,14931.0,0.9281314168377824,1,8,Central,Direct,1698000,2021
167968,14932.0,1.0,1,2,West,Broker,542000,2019
167983,14933.0,0.919917864476386,1,10,South,Direct,616800,2021
167988,14934.0,1.0,1,1,South,Direct,1325100,2023
168013,14935.0,1.0,1,1,West,Agent,402000,2018
168039,14936.0,0.9774127310061602,1,15,South,Agent,1732200,2018
168044,14937.0,0.892539356605065,1,7,North,Broker,707900,2023
168053,14938.0,0.9363449691991786,1,4,Central,Online,1326600,2019
168063,14940.0,1.0,1,9,Central,Agent,484500,2023
168067,14941.0,0.9856262833675564,1,13,East,Agent,504500,2022
168082,14943.0,0.9089664613278576,2,8,East,Bancassurance,751900,2018
168082,14942.0,0.9089664613278576,2,8,East,Bancassurance,751900,2018
168088,14944.0,0.8761122518822724,1,12,West,Online,1766300,2020
168104,14945.0,0.8980150581793293,1,13,East,Agent,655600,2023
168109,14946.0,0.9062286105407256,2,1,West,Online,1614900,2023
168109,14947.0,0.9062286105407256,2,1,West,Online,1614900,2023
168116,14948.0,0.974674880219028,1,15,East,Broker,221200,2023
168123,14949.0,0.865160848733744,1,13,North,Online,732700,2018
168180,14950.0,0.8596851471594799,1,6,South,Agent,257900,2022
168181,14951.0,0.8624229979466119,1,5,East,Broker,1319000,2020
168194,14952.0,1.0,1,13,Central,Online,303200,2023
168235,14953.0,0.9089664613278576,1,15,South,Direct,782000,2022
168237,14954.0,0.917180013689254,1,14,South,Online,487800,2019
168242,14955.0,1.0,1,14,Central,Broker,832900,2024
168263,14957.0,0.944558521560575,2,11,South,Direct,400800,2020
168263,14956.0,0.944558521560575,2,11,South,Direct,400800,2020
168304,14958.0,1.0,1,13,South,Agent,1015900,2023
168335,14959.0,1.0,1,14,West,Online,707400,2024
168344,14960.0,1.0,2,8,South,Agent,1276500,2018
168344,14961.0,1.0,2,8,South,Agent,1276500,2018
168360,14962.0,0.8240930869267625,1,6,West,Agent,587300,2023
168377,14963.0,0.8542094455852156,1,5,West,Direct,330000,2022
168398,14964.0,0.9555099247091032,1,8,West,Agent,534400,2020
168414,14965.0,0.8733744010951403,1,7,South,Agent,570200,2023
168436,14966.0,0.9637234770704995,1,8,North,Direct,392600,2022
168441,14967.0,0.9664613278576316,1,9,North,Online,392100,2022
168447,14968.0,0.8678986995208761,1,4,East,Agent,660500,2022
168449,14969.0,0.914442162902122,1,4,Central,Agent,611300,2024
168454,14970.0,0.9418206707734428,1,13,West,Direct,1101900,2024
168470,14971.0,1.0,1,9,East,Bancassurance,2144800,2019
168472,14973.0,1.0,2,6,East,Agent,1361300,2020
168472,14972.0,1.0,2,6,East,Agent,1361300,2020
168477,14974.0,0.9582477754962354,1,9,East,Online,677500,2019
168480,14975.0,0.9801505817932924,1,11,South,Online,1392400,2019
168515,14976.0,1.0,1,11,South,Online,485200,2024
168526,14977.0,0.9062286105407256,1,8,West,Online,422600,2018
168563,14978.0,0.8596851471594799,1,6,North,Agent,452100,2020
168568,14979.0,1.0,1,7,South,Agent,525400,2020
168569,14980.0,0.9609856262833676,1,14,South,Agent,899900,2019
168577,14981.0,0.8596851471594799,1,3,North,Online,741000,2018
168598,14982.0,0.8350444900752909,1,12,North,Broker,779200,2021
168610,14983.0,1.0,1,4,West,Direct,1898800,2024
168617,14984.0,0.9883641341546886,1,9,North,Agent,1039900,2022
168625,14985.0,0.9555099247091032,1,6,South,Online,656900,2019
168638,14986.0,0.9336071184120466,1,3,South,Online,952400,2019
168649,14987.0,0.9555099247091032,1,8,South,Online,555500,2019
168653,14988.0,0.8268309377138946,1,10,East,Broker,1050400,2024
168662,14989.0,0.8295687885010267,1,1,West,Direct,919000,2019
168691,14990.0,0.8268309377138946,1,5,South,Online,550200,2019
168699,14991.0,1.0,1,10,Central,Direct,461700,2022
168718,14992.0,1.0,1,6,North,Agent,757900,2023
168722,14993.0,0.8678986995208761,1,10,North,Broker,472500,2023
168754,14994.0,0.9390828199863108,1,11,West,Broker,317200,2019
168757,14995.0,0.9883641341546886,1,15,Central,Online,923400,2020
168790,14996.0,0.9965776865160848,1,12,West,Direct,1383900,2023
168806,14997.0,0.9089664613278576,1,11,West,Online,319900,2019
168812,14998.0,0.9938398357289528,1,6,South,Online,147200,2023
168817,14999.0,0.9609856262833676,1,8,West,Agent,785800,2020
168848,15001.0,0.8542094455852156,1,15,North,Online,452400,2024
168868,15002.0,0.8459958932238193,1,7,North,Agent,929300,2023
168882,15003.0,0.8268309377138946,1,13,East,Agent,611500,2023
168888,15004.0,1.0,1,4,Central,Agent,747000,2018
168899,15005.0,0.9938398357289528,1,14,West,Broker,818100,2020
168912,15006.0,1.0,1,7,North,Agent,561500,2018
168945,15008.0,0.9527720739219712,2,15,Central,Online,451800,2022
168945,15007.0,0.9527720739219712,2,15,Central,Online,451800,2022
168946,15009.0,1.0,1,15,South,Bancassurance,784100,2021
168947,15010.0,0.8952772073921971,1,9,South,Agent,541100,2021
168955,15011.0,1.0,1,8,West,Bancassurance,923900,2020
168956,15012.0,1.0,1,13,East,Agent,705400,2022
168964,15013.0,0.8268309377138946,1,12,North,Bancassurance,339200,2024
168967,15015.0,0.9582477754962354,2,12,East,Broker,706500,2024
168967,15014.0,0.9582477754962354,2,12,East,Broker,706500,2024
168973,15016.0,1.0,1,6,South,Agent,1190200,2022
169001,15017.0,0.9117043121149896,1,12,East,Bancassurance,355400,2020
169007,15018.0,0.9527720739219712,1,12,South,Agent,285400,2023
169008,15019.0,0.8432580424366872,1,2,Central,Broker,313500,2020
169012,15020.0,1.0,1,8,South,Bancassurance,408000,2022
169018,15021.0,1.0,1,15,East,Bancassurance,1019900,2024
169038,15022.0,0.9637234770704995,1,0,East,Broker,823800,2024
169047,15023.0,1.0,2,4,West,Agent,780400,2024
169047,15024.0,1.0,2,4,West,Agent,780400,2024
169071,15025.0,1.0,1,0,East,Bancassurance,733900,2023
169081,15026.0,0.8295687885010267,1,2,South,Agent,801600,2018
169113,15027.0,0.8761122518822724,1,6,North,Direct,909100,2020
169127,15028.0,0.8350444900752909,1,13,North,Agent,260200,2018
169148,15029.0,0.922655715263518,1,10,West,Agent,1000500,2024
169155,15030.0,0.8323066392881588,1,2,Central,Online,779600,2024
169187,15031.0,0.892539356605065,1,15,East,Bancassurance,974100,2020
169190,15032.0,0.9911019849418208,1,3,North,Direct,489200,2021
169206,15034.0,0.969199178644764,2,8,Central,Online,341400,2020
169206,15033.0,0.969199178644764,2,8,Central,Online,341400,2020
169212,15035.0,0.9390828199863108,1,8,East,Agent,367300,2018
169244,15036.0,1.0,1,6,West,Online,716400,2022
169253,15037.0,0.840520191649555,1,14,West,Agent,1416600,2022
169277,15038.0,0.917180013689254,1,13,West,Agent,700100,2018
169280,15039.0,0.9281314168377824,1,6,North,Broker,646000,2018
169295,15040.0,1.0,1,13,East,Agent,336700,2023
169301,15041.0,0.9527720739219712,1,7,West,Broker,849800,2019
169302,15042.0,1.0,1,12,South,Direct,372800,2019
169304,15043.0,1.0,1,7,North,Agent,2593400,2022
169358,15044.0,0.840520191649555,1,1,North,Broker,564700,2021
169368,15045.0,1.0,1,11,Central,Online,787400,2019
169395,15046.0,1.0,1,1,North,Broker,430300,2019
169404,15047.0,0.944558521560575,1,12,West,Broker,462000,2022
169417,15048.0,0.840520191649555,1,9,East,Online,1220900,2022
169419,15049.0,1.0,1,14,West,Online,349200,2022
169423,15050.0,0.9856262833675564,2,11,East,Broker,1301000,2020
169423,15051.0,0.9856262833675564,2,11,East,Broker,1301000,2020
169427,15052.0,0.8487337440109514,1,11,East,Broker,514600,2022
169456,15053.0,1.0,1,3,West,Direct,2107000,2023
169492,15055.0,0.9664613278576316,2,3,West,Agent,480300,2020
169492,15054.0,0.9664613278576316,2,3,West,Agent,480300,2020
169493,15056.0,1.0,1,14,North,Agent,447900,2022
169499,15057.0,0.8295687885010267,2,15,West,Online,1108700,2018
169499,15058.0,0.8295687885010267,2,15,West,Online,1108700,2018
169519,15059.0,0.892539356605065,1,4,North,Agent,996500,2020
169527,15060.0,0.8596851471594799,1,5,South,Online,1046800,2022
169529,15061.0,1.0,1,10,Central,Agent,1631000,2024
169563,15062.0,0.865160848733744,1,4,North,Agent,211800,2018
169566,15063.0,0.8459958932238193,1,5,North,Agent,1513600,2020
169568,15064.0,0.8569472963723477,1,1,Central,Broker,748200,2021
169585,15065.0,0.8761122518822724,1,8,North,Bancassurance,1968400,2021
169587,15066.0,1.0,1,13,East,Bancassurance,509100,2019
169592,15067.0,1.0,1,6,South,Bancassurance,1204200,2019
169598,15068.0,1.0,1,12,South,Broker,387300,2020
169616,15069.0,0.8706365503080082,1,5,Central,Agent,615400,2020
169623,15070.0,0.9555099247091032,1,12,North,Broker,350800,2021
169628,15071.0,0.9911019849418208,1,2,East,Agent,717600,2021
169648,15072.0,1.0,1,11,East,Broker,1121700,2022
169658,15073.0,0.8761122518822724,1,5,East,Broker,1791800,2018
169661,15074.0,0.8323066392881588,1,13,North,Agent,623400,2021
169669,15075.0,0.9664613278576316,2,4,West,Agent,1572800,2018
169669,15076.0,0.9664613278576316,2,4,West,Agent,1572800,2018
169683,15077.0,0.974674880219028,1,8,East,Agent,564600,2018
169693,15078.0,0.8788501026694046,1,5,West,Online,611600,2024
169697,15079.0,1.0,1,1,South,Online,621400,2021
169709,15080.0,1.0,1,14,Central,Agent,1070600,2024
169710,15081.0,0.8596851471594799,1,6,West,Agent,416700,2022
169711,15082.0,0.9007529089664612,1,12,Central,Agent,273500,2023
169719,15083.0,1.0,1,15,West,Online,1199800,2021
169741,15084.0,0.8706365503080082,1,8,South,Broker,455800,2022
169744,15085.0,0.9062286105407256,1,11,East,Agent,696100,2021
169773,15086.0,0.8323066392881588,1,0,West,Online,388400,2019
169793,15087.0,1.0,1,4,West,Agent,1998300,2022
169813,15088.0,0.922655715263518,1,9,West,Agent,748700,2020
169822,15089.0,0.8459958932238193,1,7,North,Agent,430700,2023
169826,15090.0,0.8843258042436687,1,12,South,Bancassurance,1231500,2018
169836,15091.0,0.8980150581793293,1,4,South,Broker,411700,2024
169840,15092.0,0.9117043121149896,1,12,North,Agent,1192200,2018
169847,15093.0,1.0,1,4,North,Broker,402600,2018
169850,15094.0,0.8542094455852156,1,6,South,Broker,1177500,2018
169875,15095.0,0.9007529089664612,1,11,East,Online,1324900,2019
169903,15096.0,0.9390828199863108,1,4,West,Agent,1131800,2022
169906,15097.0,0.9418206707734428,1,13,North,Online,373900,2021
169913,15098.0,1.0,1,12,East,Broker,608800,2023
169917,15099.0,0.8459958932238193,1,12,North,Agent,414500,2019
169918,15100.0,0.8980150581793293,1,2,East,Agent,272300,2024
169920,15101.0,0.9253935660506504,1,10,East,Online,1178700,2018
169952,15102.0,0.8323066392881588,1,15,South,Agent,993400,2019
169963,15103.0,0.8542094455852156,1,8,East,Direct,1028000,2021
169969,15105.0,1.0,1,5,South,Direct,459700,2021
169988,15106.0,0.8487337440109514,1,15,East,Agent,377100,2019
170017,15107.0,1.0,1,6,South,Agent,878000,2024
170021,15108.0,1.0,1,9,South,Agent,946600,2023
170045,15109.0,1.0,1,10,West,Agent,855300,2020
170049,15110.0,0.8268309377138946,1,12,North,Online,647900,2024
170063,15111.0,1.0,1,10,West,Broker,1682500,2020
170071,15112.0,0.9007529089664612,1,8,West,Online,726800,2022
170083,15113.0,0.840520191649555,1,10,South,Bancassurance,406300,2024
170086,15114.0,0.9938398357289528,1,4,West,Agent,620400,2021
170111,15115.0,0.8268309377138946,1,9,West,Broker,972500,2023
170121,15116.0,1.0,1,2,North,Direct,732900,2018
170151,15117.0,1.0,1,13,East,Online,213600,2024
170177,15118.0,1.0,1,15,Central,Online,863500,2019
170179,15119.0,0.8870636550308009,1,10,North,Agent,946500,2023
170193,15120.0,0.9281314168377824,1,9,South,Broker,554200,2022
170196,15121.0,1.0,1,7,South,Bancassurance,534200,2021
170208,15122.0,0.9527720739219712,2,1,South,Direct,566600,2021
170208,15123.0,0.9527720739219712,2,1,South,Direct,566600,2021
170216,15124.0,0.919917864476386,1,4,East,Online,473600,2022
170224,15125.0,0.914442162902122,1,1,Central,Online,819800,2022
170227,15126.0,0.9828884325804244,1,15,West,Broker,457800,2023
170240,15127.0,0.914442162902122,1,10,North,Broker,524100,2018
