policy_id,claim_id,accident_date,accident_year,development_year,claim_amount
185157.0,16488,2020-05-13,2020,2,36502.0
185178.0,16489,2023-07-14,2023,2,912626.0
185223.0,16490,2020-02-18,2020,1,171922.0
185227.0,16491,2020-02-01,2020,0,86701.0
185238.0,16492,2025-02-10,2025,0,35781.0
185254.0,16493,2024-03-20,2024,1,83142.0
185260.0,16494,2023-09-10,2023,0,20778.0
185275.0,16495,2022-04-01,2022,3,39779.0
185279.0,16496,2021-01-19,2021,3,60210.0
185289.0,16497,2019-03-20,2019,5,138762.0
185319.0,16498,2018-10-29,2018,4,80919.0
185324.0,16499,2024-02-06,2024,1,62935.0
185335.0,16500,2022-04-13,2022,3,127206.0
185342.0,16501,2023-04-17,2023,1,63805.0
185342.0,16502,2023-04-27,2023,1,60626.0
185354.0,16503,2023-10-03,2023,2,40883.0
185371.0,16504,2018-11-08,2018,5,21132.0
185385.0,16505,2019-07-23,2019,4,346193.0
185393.0,16506,2019-09-30,2019,4,27140.0
185397.0,16507,2019-12-04,2019,0,40943.0
185399.0,16508,2019-01-01,2019,3,44856.0
185400.0,16509,2021-01-18,2021,4,31694.0
185417.0,16510,2020-01-08,2020,0,129458.0
185421.0,16511,2020-05-13,2020,2,88872.0
185436.0,16512,2018-11-17,2018,1,125266.0
185438.0,16513,2025-01-23,2025,0,222792.0
185468.0,16514,2019-08-21,2019,3,109095.0
185476.0,16515,2018-09-29,2018,5,695877.0
185483.0,16516,2019-04-16,2019,4,68551.0
185486.0,16517,2020-04-02,2020,5,63114.0
185525.0,16518,2020-10-05,2020,3,83202.0
185527.0,16519,2022-04-10,2022,3,63652.0
185534.0,16520,2021-08-03,2021,4,134995.0
185564.0,16521,2021-10-17,2021,0,10913.0
185566.0,16522,2023-06-26,2023,0,67905.0
185568.0,16523,2020-05-14,2020,0,712023.0
185569.0,16524,2023-07-16,2023,1,17242.0
185576.0,16525,2019-07-02,2019,3,217445.0
185576.0,16526,2019-09-01,2019,1,96729.0
185585.0,16527,2023-03-08,2023,1,129387.0
185595.0,16528,2024-07-07,2024,0,41528.0
185599.0,16529,2020-10-09,2020,5,62992.0
185606.0,16531,2024-02-25,2024,0,54444.0
185606.0,16530,2023-11-01,2023,2,305857.0
185609.0,16532,2020-04-11,2020,0,42675.0
185625.0,16533,2024-06-01,2024,1,74011.0
185664.0,16534,2022-11-22,2022,0,17306.0
185675.0,16535,2025-04-29,2025,0,70002.0
185689.0,16536,2024-10-21,2024,0,16248.0
185691.0,16537,2025-05-22,2025,0,49214.0
185729.0,16538,2021-12-09,2021,3,88402.0
185732.0,16539,2023-12-09,2023,1,84189.0
185733.0,16540,2023-10-08,2023,2,382826.0
185733.0,16541,2023-11-08,2023,0,235924.0
185734.0,16542,2021-09-24,2021,2,12238.0
185736.0,16543,2022-06-18,2022,1,97661.0
185744.0,16544,2023-03-13,2023,1,404294.0
185765.0,16545,2018-08-17,2018,5,37861.0
185772.0,16546,2019-06-26,2019,4,96843.0
185795.0,16547,2019-07-27,2019,0,51737.0
185811.0,16548,2021-02-12,2021,3,328777.0
185814.0,16549,2020-05-21,2020,0,87610.0
185824.0,16550,2021-11-09,2021,1,251913.0
185833.0,16551,2024-06-20,2024,0,15006.0
185869.0,16552,2019-08-14,2019,1,17847.0
185877.0,16554,2021-01-29,2021,4,36009.0
185877.0,16553,2020-12-29,2020,1,61774.0
185881.0,16555,2024-10-18,2024,1,4677.0
185908.0,16556,2023-09-15,2023,2,14584.0
185957.0,16557,2020-12-25,2020,1,91490.0
185972.0,16558,2024-10-01,2024,0,76634.0
185977.0,16559,2024-11-04,2024,0,346368.0
186022.0,16560,2019-12-22,2019,3,45293.0
186032.0,16561,2020-12-25,2020,3,104295.0
186040.0,16562,2022-06-12,2022,1,332709.0
186041.0,16563,2019-09-28,2019,0,158181.0
186070.0,16564,2021-11-07,2021,1,258651.0
186071.0,16565,2024-11-13,2024,0,71187.0
186086.0,16566,2021-10-03,2021,0,49948.0
186132.0,16567,2025-01-12,2025,0,19405.0
186137.0,16568,2018-12-30,2018,1,68746.0
186150.0,16569,2022-07-10,2022,3,34797.0
186150.0,16570,2022-09-29,2022,0,131194.0
186151.0,16571,2022-03-17,2022,0,3771.0
186165.0,16572,2020-01-26,2020,0,46411.0
186174.0,16573,2024-05-23,2024,0,18289.0
186187.0,16574,2018-10-06,2018,5,127896.0
186199.0,16575,2018-05-14,2018,7,179654.0
186200.0,16576,2023-12-25,2023,1,395518.0
186207.0,16577,2020-12-05,2020,4,34034.0
186250.0,16578,2019-09-23,2019,5,6934.0
186257.0,16579,2021-11-09,2021,3,48416.0
186272.0,16580,2024-07-26,2024,1,57152.0
186279.0,16581,2024-12-23,2024,0,24195.0
186282.0,16582,2018-09-01,2018,6,74660.0
186293.0,16583,2024-05-12,2024,0,419840.0
186295.0,16584,2023-08-06,2023,0,371717.0
186309.0,16585,2019-04-07,2019,4,10433.0
186320.0,16586,2021-04-09,2021,3,91479.0
186328.0,16587,2021-12-07,2021,4,927796.0
186347.0,16588,2019-12-11,2019,0,100843.0
186358.0,16589,2023-09-05,2023,1,511817.0
186370.0,16590,2023-12-14,2023,0,29346.0
186371.0,16591,2020-07-24,2020,1,289621.0
186381.0,16592,2021-05-19,2021,0,11846.0
186390.0,16593,2024-05-16,2024,1,738602.0
186397.0,16594,2024-01-08,2024,1,18748.0
186408.0,16596,2019-01-21,2019,6,248352.0
186408.0,16595,2018-12-07,2018,3,147287.0
186412.0,16597,2025-08-03,2025,0,25176.0
186417.0,16598,2022-12-11,2022,1,111957.0
186430.0,16599,2025-01-12,2025,0,218280.0
186440.0,16600,2018-07-06,2018,0,50967.0
186449.0,16601,2022-10-05,2022,3,240617.0
186457.0,16602,2023-07-17,2023,2,211858.0
186465.0,16603,2022-06-23,2022,3,377281.0
186466.0,16604,2018-10-07,2018,3,9585.0
186475.0,16605,2019-11-30,2019,4,108915.0
186483.0,16606,2022-09-20,2022,0,533493.0
186489.0,16607,2021-10-07,2021,4,134917.0
186498.0,16608,2021-08-01,2021,1,43557.0
186508.0,16609,2021-08-15,2021,4,28336.0
186521.0,16610,2021-03-19,2021,2,84770.0
186527.0,16611,2019-09-12,2019,3,49957.0
186542.0,16612,2022-06-20,2022,2,18947.0
186565.0,16613,2022-07-08,2022,1,21373.0
186565.0,16614,2022-06-13,2022,3,717503.0
186572.0,16615,2021-06-23,2021,2,113052.0
186584.0,16616,2020-06-09,2020,5,273134.0
186622.0,16617,2021-01-20,2021,4,20779.0
186629.0,16618,2024-02-20,2024,1,229595.0
186642.0,16619,2018-02-25,2018,7,92401.0
186646.0,16620,2021-01-23,2021,0,54870.0
186656.0,16621,2023-11-02,2023,2,11420.0
186670.0,16622,2019-03-21,2019,2,8174.0
186679.0,16623,2018-07-04,2018,0,124229.0
186703.0,16624,2023-09-10,2023,0,203408.0
186737.0,16625,2019-07-14,2019,1,65297.0
186747.0,16626,2019-07-30,2019,5,307173.0
186749.0,16627,2022-10-19,2022,0,88899.0
186763.0,16628,2020-05-28,2020,4,26179.0
186765.0,16629,2023-03-25,2023,2,152305.0
186765.0,16630,2023-05-16,2023,2,37245.0
186784.0,16631,2019-10-29,2019,1,447781.0
186796.0,16632,2019-07-11,2019,3,39023.0
186803.0,16633,2019-12-21,2019,4,159098.0
186817.0,16634,2021-08-04,2021,2,149700.0
186818.0,16635,2019-08-07,2019,2,44157.0
186831.0,16636,2019-04-16,2019,2,37283.0
186835.0,16637,2024-07-13,2024,0,128842.0
186844.0,16638,2022-12-09,2022,3,15641.0
186860.0,16639,2024-05-23,2024,1,80620.0
186866.0,16640,2020-10-07,2020,1,103546.0
186878.0,16641,2018-04-12,2018,5,3132.0
186902.0,16642,2020-11-16,2020,0,106851.0
186923.0,16643,2019-05-15,2019,2,15721.0
186925.0,16644,2020-05-21,2020,5,123594.0
186925.0,16645,2020-06-11,2020,5,33014.0
186934.0,16646,2019-01-02,2019,4,30030.0
186946.0,16647,2021-12-29,2021,0,265332.0
186946.0,16648,2021-05-28,2021,4,177812.0
186956.0,16649,2020-11-03,2020,1,12021.0
186956.0,16650,2020-10-24,2020,2,86857.0
186983.0,16651,2025-07-08,2025,0,76704.0
187001.0,16652,2023-10-12,2023,0,42217.0
187019.0,16653,2023-01-09,2023,0,29717.0
187027.0,16654,2021-08-18,2021,2,271255.0
187030.0,16655,2019-12-17,2019,5,260068.0
187033.0,16656,2024-05-18,2024,1,119023.0
187040.0,16657,2019-04-23,2019,5,378991.0
187046.0,16658,2019-10-04,2019,0,59362.0
187046.0,16659,2019-11-07,2019,6,39090.0
187054.0,16661,2019-09-02,2019,5,64423.0
187054.0,16660,2019-08-03,2019,2,21654.0
187063.0,16662,2024-01-12,2024,0,240363.0
187063.0,16663,2023-08-04,2023,0,31205.0
187073.0,16664,2020-01-24,2020,5,17311.0
187078.0,16665,2023-07-27,2023,0,73916.0
187088.0,16666,2023-07-01,2023,2,47107.0
187090.0,16667,2025-02-07,2025,0,155602.0
187099.0,16668,2019-09-20,2019,0,34648.0
187130.0,16669,2022-10-18,2022,3,238512.0
187139.0,16670,2021-04-17,2021,2,52372.0
187153.0,16671,2024-11-18,2024,0,16598.0
187166.0,16672,2018-04-24,2018,4,35588.0
187173.0,16673,2021-11-17,2021,3,165924.0
187189.0,16674,2023-08-22,2023,2,10324.0
187205.0,16675,2019-08-18,2019,3,617953.0
187210.0,16676,2024-09-28,2024,0,95354.0
187242.0,16677,2020-12-12,2020,2,172956.0
187244.0,16678,2019-02-05,2019,1,47171.0
187245.0,16679,2019-09-01,2019,0,101770.0
187251.0,16680,2024-07-28,2024,0,257740.0
187253.0,16681,2022-05-11,2022,3,516284.0
187272.0,16682,2020-01-15,2020,3,49895.0
187288.0,16683,2019-06-05,2019,6,66305.0
187310.0,16684,2022-10-06,2022,2,125212.0
187334.0,16685,2022-04-13,2022,3,95767.0
187337.0,16686,2019-12-23,2019,3,95281.0
187342.0,16687,2022-07-12,2022,0,88677.0
187356.0,16688,2020-04-12,2020,2,8671.0
187367.0,16689,2019-01-07,2019,5,150403.0
187370.0,16690,2019-07-23,2019,2,1170720.0
187375.0,16691,2025-02-16,2025,0,64552.0
187381.0,16692,2022-08-18,2022,1,978188.0
187387.0,16693,2025-06-24,2025,0,55186.0
187387.0,16694,2024-09-19,2024,1,13710.0
187405.0,16695,2025-06-15,2025,0,105427.0
187412.0,16696,2022-10-04,2022,2,59818.0
187416.0,16697,2025-01-04,2025,0,60651.0
187441.0,16698,2019-03-27,2019,3,58313.0
187477.0,16699,2024-01-13,2024,1,19310.0
187483.0,16700,2020-02-10,2020,1,115791.0
187496.0,16701,2022-01-13,2022,1,86605.0
187508.0,16702,2021-09-01,2021,3,15756.0
187509.0,16703,2024-01-11,2024,1,31739.0
187514.0,16704,2022-08-17,2022,0,84537.0
187528.0,16705,2019-09-03,2019,5,74035.0
187529.0,16706,2025-09-13,2025,0,206518.0
187531.0,16707,2020-07-30,2020,2,36668.0
187550.0,16708,2020-03-28,2020,4,188716.0
187566.0,16709,2019-11-23,2019,2,79816.0
187573.0,16710,2023-02-07,2023,2,40431.0
187603.0,16711,2020-06-20,2020,4,25448.0
187608.0,16712,2019-06-21,2019,0,69540.0
187609.0,16713,2019-08-22,2019,0,529515.0
187624.0,16714,2023-04-29,2023,1,238151.0
187629.0,16715,2022-07-31,2022,2,108301.0
187631.0,16716,2020-11-28,2020,5,46202.0
187644.0,16717,2021-07-18,2021,4,40101.0
187649.0,16718,2021-12-23,2021,2,266554.0
187663.0,16719,2019-12-05,2019,5,24072.0
187670.0,16720,2021-02-16,2021,0,62007.0
187678.0,16721,2020-05-04,2020,0,136823.0
187682.0,16722,2022-09-16,2022,0,151455.0
187694.0,16723,2024-08-21,2024,0,187248.0
187700.0,16724,2025-03-23,2025,0,158940.0
187700.0,16725,2025-07-28,2025,0,79964.0
187709.0,16726,2018-08-18,2018,0,35980.0
187721.0,16728,2025-02-20,2025,0,62894.0
187721.0,16727,2024-12-01,2024,1,130508.0
187728.0,16729,2021-10-20,2021,0,88542.0
187729.0,16730,2022-05-20,2022,1,301031.0
187750.0,16731,2025-01-20,2025,0,38774.0
187764.0,16732,2023-02-13,2023,0,10452.0
187765.0,16733,2021-08-16,2021,3,376638.0
187767.0,16734,2020-07-06,2020,3,15304.0
187782.0,16735,2020-07-03,2020,0,81173.0
187783.0,16736,2023-04-17,2023,0,30540.0
187808.0,16737,2018-11-03,2018,5,153756.0
187835.0,16738,2019-09-17,2019,2,334445.0
187849.0,16739,2025-03-17,2025,0,81493.0
187850.0,16740,2019-01-17,2019,6,38564.0
187853.0,16741,2022-03-04,2022,2,109471.0
187870.0,16742,2022-06-23,2022,2,20069.0
187874.0,16743,2024-08-09,2024,1,318347.0
187878.0,16744,2023-05-12,2023,2,548623.0
187882.0,16745,2021-10-26,2021,1,52675.0
187883.0,16746,2022-09-07,2022,1,98845.0
187904.0,16747,2024-06-08,2024,0,180070.0
187942.0,16748,2018-12-23,2018,6,41910.0
187945.0,16749,2020-10-01,2020,1,205547.0
187970.0,16750,2020-01-22,2020,3,41453.0
187999.0,16751,2024-01-19,2024,1,86387.0
188008.0,16752,2022-11-28,2022,2,68463.0
188015.0,16753,2024-01-03,2024,0,89120.0
188022.0,16754,2022-12-17,2022,1,52529.0
188026.0,16755,2020-02-10,2020,4,280358.0
188038.0,16756,2024-07-25,2024,1,210796.0
188076.0,16757,2023-10-30,2023,0,18065.0
188107.0,16758,2024-09-19,2024,1,38131.0
188129.0,16759,2018-09-29,2018,4,55717.0
188138.0,16760,2020-08-25,2020,0,507905.0
188151.0,16761,2022-08-01,2022,0,32118.0
188155.0,16762,2025-03-24,2025,0,25621.0
188163.0,16763,2021-02-21,2021,3,171110.0
188164.0,16764,2024-03-31,2024,1,47688.0
188166.0,16765,2023-11-10,2023,0,45278.0
188170.0,16766,2024-01-19,2024,1,25977.0
188172.0,16767,2019-06-04,2019,2,118421.0
188177.0,16768,2023-09-20,2023,2,203261.0
188185.0,16769,2021-07-18,2021,3,58359.0
188190.0,16770,2019-02-11,2019,2,74977.0
188200.0,16771,2025-01-22,2025,0,7444.0
188211.0,16772,2023-08-21,2023,1,235855.0
188215.0,16773,2019-03-10,2019,2,211454.0
188233.0,16774,2021-11-01,2021,0,16846.0
188244.0,16775,2022-04-22,2022,0,23702.0
188276.0,16776,2022-09-07,2022,2,10738.0
188278.0,16777,2021-01-10,2021,0,66554.0
188308.0,16778,2019-01-30,2019,0,44492.0
188317.0,16779,2020-03-11,2020,5,33835.0
188323.0,16780,2021-04-01,2021,0,33799.0
188326.0,16781,2018-12-06,2018,2,44018.0
188328.0,16782,2025-02-28,2025,0,53504.0
188340.0,16783,2025-03-23,2025,0,14507.0
188340.0,16784,2025-03-08,2025,0,15499.0
188350.0,16785,2020-11-05,2020,4,2000.0
188365.0,16786,2023-08-07,2023,2,34452.0
188365.0,16787,2023-12-12,2023,2,117504.0
188408.0,16788,2021-05-20,2021,2,48238.0
188416.0,16789,2024-03-18,2024,0,267510.0
188420.0,16790,2021-05-12,2021,3,84340.0
188432.0,16791,2018-03-26,2018,3,12643.0
188447.0,16792,2024-12-25,2024,0,38793.0
188465.0,16793,2020-10-11,2020,1,180584.0
188469.0,16794,2020-10-11,2020,3,232388.0
188483.0,16795,2024-10-03,2024,1,16042.0
188484.0,16796,2022-06-30,2022,1,386948.0
188512.0,16797,2024-07-22,2024,0,72434.0
188517.0,16798,2019-09-24,2019,3,138912.0
188523.0,16799,2021-02-17,2021,0,95894.0
188534.0,16800,2021-10-05,2021,0,60777.0
188536.0,16801,2020-02-01,2020,0,134224.0
188538.0,16802,2024-04-09,2024,1,43879.0
188559.0,16803,2019-01-20,2019,2,8027.0
188562.0,16804,2024-06-23,2024,0,92718.0
188575.0,16805,2021-09-10,2021,3,210751.0
188585.0,16806,2022-01-05,2022,0,34411.0
188608.0,16807,2020-02-13,2020,0,21037.0
188608.0,16808,2019-11-03,2019,5,25706.0
188639.0,16809,2020-08-06,2020,2,46596.0
188640.0,16810,2019-06-26,2019,3,8226.0
188643.0,16811,2024-07-05,2024,1,37318.0
188648.0,16812,2018-07-07,2018,3,8337.0
188653.0,16813,2021-07-01,2021,3,51090.0
188669.0,16814,2021-10-10,2021,4,26074.0
188669.0,16815,2021-06-04,2021,3,51635.0
188718.0,16816,2022-06-09,2022,3,832636.0
188727.0,16817,2021-03-23,2021,0,92655.0
188735.0,16818,2020-10-29,2020,4,13170.0
188736.0,16819,2024-08-24,2024,0,94449.0
188764.0,16820,2022-01-09,2022,2,282090.0
188765.0,16821,2019-10-22,2019,2,139906.0
188822.0,16822,2025-02-19,2025,0,174350.0
188832.0,16823,2020-12-13,2020,2,240243.0
188842.0,16824,2020-08-14,2020,4,131080.0
188852.0,16825,2021-02-14,2021,0,385049.0
188854.0,16826,2024-03-17,2024,0,797262.0
188911.0,16827,2018-10-04,2018,7,19459.0
188931.0,16828,2021-07-16,2021,1,65190.0
188954.0,16829,2025-03-09,2025,0,21994.0
188968.0,16830,2025-01-11,2025,0,69173.0
188974.0,16831,2022-03-08,2022,0,157130.0
188985.0,16832,2022-04-20,2022,0,9576.0
188990.0,16833,2021-12-09,2021,0,118575.0
188997.0,16834,2021-08-03,2021,1,55096.0
189031.0,16835,2024-05-23,2024,1,99202.0
189032.0,16836,2018-11-20,2018,2,32532.0
189077.0,16837,2019-10-10,2019,6,45037.0
189084.0,16838,2022-07-11,2022,1,95391.0
189091.0,16839,2022-01-26,2022,0,53565.0
189093.0,16840,2024-02-15,2024,1,39904.0
189140.0,16841,2020-12-24,2020,0,12044.0
189171.0,16842,2024-01-07,2024,1,26799.0
189172.0,16843,2022-01-22,2022,3,46858.0
189182.0,16844,2020-11-30,2020,0,114789.0
189185.0,16845,2025-02-06,2025,0,40914.0
189232.0,16846,2024-09-19,2024,0,42677.0
189295.0,16847,2019-05-03,2019,4,57857.0
189298.0,16848,2024-09-18,2024,0,86675.0
189299.0,16849,2019-03-15,2019,2,75166.0
189307.0,16850,2022-08-09,2022,2,13067.0
189307.0,16851,2022-10-15,2022,3,23619.0
189313.0,16852,2024-08-15,2024,0,59304.0
189328.0,16853,2024-07-22,2024,0,25655.0
189336.0,16854,2021-06-29,2021,4,12133.0
189340.0,16855,2020-03-23,2020,3,222286.0
189345.0,16856,2022-12-01,2022,2,31826.0
189348.0,16857,2020-08-12,2020,5,234597.0
189355.0,16858,2025-06-03,2025,0,410260.0
189372.0,16859,2019-06-06,2019,0,9350.0
189374.0,16860,2021-03-30,2021,3,44086.0
189380.0,16861,2019-02-13,2019,0,152517.0
189389.0,16862,2019-04-18,2019,4,64678.0
189391.0,16863,2018-07-15,2018,7,47968.0
189409.0,16864,2021-07-01,2021,3,131870.0
189417.0,16865,2020-03-18,2020,4,19278.0
189420.0,16866,2021-04-12,2021,4,63529.0
189423.0,16867,2020-07-23,2020,2,265057.0
189424.0,16868,2024-04-07,2024,1,22170.0
189435.0,16869,2021-08-24,2021,3,7472.0
189455.0,16870,2020-07-18,2020,0,28589.0
189462.0,16871,2024-04-30,2024,1,195350.0
189476.0,16872,2023-07-12,2023,0,184434.0
189486.0,16873,2024-02-22,2024,0,384660.0
189495.0,16874,2023-03-19,2023,0,42611.0
189498.0,16875,2022-12-10,2022,0,341254.0
189509.0,16876,2020-12-05,2020,1,78387.0
189520.0,16877,2019-07-25,2019,3,29746.0
189522.0,16878,2019-10-14,2019,5,7034.0
189534.0,16879,2020-05-16,2020,0,484433.0
189543.0,16880,2018-12-20,2018,7,109559.0
189551.0,16881,2023-07-26,2023,1,25736.0
189551.0,16882,2023-01-04,2023,2,30077.0
189562.0,16883,2023-03-10,2023,0,152041.0
189577.0,16884,2024-06-02,2024,1,44896.0
189599.0,16885,2021-03-20,2021,1,376540.0
189608.0,16886,2025-04-29,2025,0,97447.0
189615.0,16887,2022-04-23,2022,3,135325.0
189618.0,16888,2024-05-07,2024,0,7834.0
189619.0,16889,2024-10-30,2024,0,5331.0
189620.0,16890,2018-10-21,2018,0,177579.0
189625.0,16891,2020-02-15,2020,1,46095.0
189657.0,16892,2018-08-10,2018,1,83508.0
189671.0,16893,2024-03-20,2024,1,77518.0
189684.0,16894,2023-05-27,2023,0,169685.0
189686.0,16895,2020-07-20,2020,0,134705.0
189689.0,16896,2018-09-22,2018,1,102938.0
189738.0,16897,2020-04-05,2020,4,121987.0
189744.0,16898,2019-03-31,2019,5,29802.0
189745.0,16899,2021-09-02,2021,1,46805.0
189762.0,16900,2025-03-16,2025,0,109847.0
189769.0,16901,2022-04-20,2022,0,185172.0
189795.0,16902,2023-06-20,2023,2,148606.0
189796.0,16903,2025-02-15,2025,0,121794.0
189807.0,16904,2019-05-03,2019,0,14891.0
189815.0,16905,2024-08-21,2024,0,89826.0
189820.0,16906,2019-05-07,2019,1,17494.0
189820.0,16907,2019-01-16,2019,0,22268.0
189825.0,16908,2022-08-26,2022,2,250259.0
189861.0,16909,2023-04-17,2023,2,62478.0
189863.0,16910,2019-11-22,2019,3,286799.0
189866.0,16911,2020-12-06,2020,3,53004.0
189884.0,16912,2019-05-19,2019,0,31782.0
189889.0,16913,2022-04-27,2022,1,47046.0
189910.0,16914,2021-06-06,2021,4,9908.0
189912.0,16915,2020-01-04,2020,1,39813.0
189917.0,16916,2020-12-13,2020,5,48371.0
189920.0,16917,2025-05-27,2025,0,142680.0
189964.0,16918,2022-02-09,2022,1,84366.0
189988.0,16919,2025-01-04,2025,0,133407.0
190024.0,16920,2020-11-06,2020,2,6558.0
190068.0,16921,2023-11-06,2023,0,65713.0
190077.0,16922,2019-07-11,2019,5,65589.0
190078.0,16923,2022-01-18,2022,0,562492.0
190080.0,16924,2023-11-09,2023,1,136321.0
190088.0,16925,2018-11-03,2018,7,431983.0
190097.0,16926,2025-07-10,2025,0,74149.0
190103.0,16927,2019-01-31,2019,1,22285.0
190191.0,16928,2020-01-05,2020,0,16927.0
190197.0,16929,2021-08-13,2021,1,97392.0
190211.0,16930,2020-06-26,2020,2,18362.0
190232.0,16931,2021-10-27,2021,1,642885.0
190235.0,16932,2024-12-25,2024,0,131185.0
190250.0,16933,2024-08-19,2024,0,111910.0
190255.0,16934,2021-06-01,2021,3,153307.0
190255.0,16935,2020-12-19,2020,3,67600.0
190256.0,16936,2023-01-12,2023,2,114644.0
190279.0,16937,2020-01-30,2020,5,316141.0
190298.0,16938,2023-11-21,2023,1,89451.0
190304.0,16939,2024-08-27,2024,1,464463.0
190325.0,16940,2024-04-11,2024,1,143920.0
190329.0,16941,2020-07-26,2020,5,172519.0
190338.0,16942,2019-06-13,2019,5,130791.0
190350.0,16943,2023-03-29,2023,0,25420.0
190356.0,16944,2020-10-22,2020,3,43004.0
190369.0,16945,2024-10-27,2024,0,61597.0
190369.0,16946,2024-07-24,2024,1,32836.0
190380.0,16947,2024-07-14,2024,0,142132.0
190391.0,16948,2018-08-29,2018,4,486445.0
190393.0,16949,2020-10-16,2020,4,18008.0
190414.0,16950,2023-11-27,2023,0,96791.0
190417.0,16951,2024-11-19,2024,1,21706.0
190420.0,16952,2021-12-22,2021,3,7021.0
190431.0,16953,2025-04-12,2025,0,27290.0
190451.0,16954,2022-10-31,2022,3,41468.0
190458.0,16955,2020-08-28,2020,0,72936.0
190529.0,16956,2019-08-06,2019,0,128182.0
190530.0,16957,2023-03-01,2023,1,101356.0
190556.0,16958,2025-02-22,2025,0,55266.0
190569.0,16959,2023-01-08,2023,2,111824.0
190578.0,16960,2022-10-09,2022,0,117961.0
190581.0,16961,2021-08-25,2021,3,30511.0
190593.0,16962,2024-05-03,2024,1,64482.0
190594.0,16963,2020-02-26,2020,2,130552.0
190601.0,16964,2023-03-16,2023,0,40317.0
190641.0,16965,2019-01-19,2019,6,99621.0
190652.0,16966,2021-10-01,2021,2,200226.0
190667.0,16967,2021-11-18,2021,4,345461.0
190682.0,16968,2019-03-29,2019,4,925518.0
190691.0,16969,2022-08-23,2022,3,53408.0
190691.0,16970,2022-05-06,2022,3,66734.0
190715.0,16971,2023-09-21,2023,1,10910.0
190745.0,16972,2018-05-27,2018,5,35392.0
190763.0,16973,2020-08-08,2020,2,15658.0
190788.0,16974,2024-05-06,2024,1,86395.0
190795.0,16975,2020-11-04,2020,4,178651.0
190795.0,16976,2020-09-16,2020,5,43575.0
190824.0,16977,2024-01-18,2024,0,45236.0
190851.0,16978,2020-04-27,2020,2,21149.0
190853.0,16979,2019-01-14,2019,5,16014.0
190854.0,16980,2020-10-24,2020,2,83787.0
190887.0,16981,2020-08-11,2020,5,23744.0
190899.0,16982,2022-03-16,2022,1,107441.0
190907.0,16983,2024-10-11,2024,0,29557.0
190916.0,16984,2022-10-06,2022,2,135073.0
190925.0,16985,2021-01-05,2021,3,414209.0
190927.0,16986,2023-09-05,2023,1,72842.0
190936.0,16987,2022-12-28,2022,1,48174.0
190952.0,16988,2019-09-18,2019,2,127095.0
190968.0,16989,2021-03-31,2021,2,114440.0
190971.0,16990,2024-06-12,2024,1,161252.0
190986.0,16991,2020-09-13,2020,1,59432.0
190990.0,16992,2019-09-03,2019,5,108625.0
190995.0,16993,2025-01-31,2025,0,13094.0
190995.0,16994,2024-07-10,2024,1,160175.0
191005.0,16995,2022-07-22,2022,2,26469.0
191007.0,16996,2024-11-17,2024,0,8463.0
191024.0,16997,2024-01-17,2024,1,21656.0
191025.0,16998,2018-11-14,2018,0,285308.0
191038.0,16999,2024-11-03,2024,0,57714.0
191041.0,17000,2018-06-08,2018,6,389265.0
191051.0,17001,2023-02-20,2023,0,17551.0
191055.0,17002,2019-09-07,2019,4,44780.0
191064.0,17003,2021-12-10,2021,0,93191.0
191067.0,17004,2023-06-18,2023,0,59265.0
191083.0,17005,2022-03-13,2022,1,41413.0
191089.0,17006,2018-06-03,2018,1,62356.0
191094.0,17007,2018-12-31,2018,3,35833.0
191108.0,17008,2023-12-03,2023,0,33377.0
191118.0,17009,2019-05-21,2019,1,218939.0
191140.0,17010,2021-11-19,2021,3,12899.0
191153.0,17011,2019-12-14,2019,0,181874.0
191160.0,17012,2025-06-23,2025,0,113448.0
191164.0,17013,2022-01-19,2022,2,7091.0
191165.0,17014,2022-06-04,2022,3,10243.0
191194.0,17015,2021-11-17,2021,4,113709.0
191203.0,17016,2022-09-13,2022,1,230184.0
191206.0,17017,2024-05-21,2024,0,110517.0
191212.0,17018,2019-12-09,2019,5,30291.0
