policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured,predicted_severity
105733,9370.0,2022-04-29,58283.0,4,West,Agent,560700,80140.8518962092
105741,9371.0,2020-11-17,186019.0,9,South,Agent,1242000,169201.41762516313
105749,9372.0,2019-01-15,31192.0,4,Central,Agent,553200,80614.71840053686
105751,9373.0,2019-12-14,27109.0,11,South,Broker,528200,75933.48751279991
105752,9374.0,2025-04-07,171761.0,13,West,Bancassurance,1115700,141964.56211188203
105752,9375.0,2024-12-11,186238.0,13,West,Bancassurance,1115700,141964.56211188203
105772,9376.0,2024-12-02,45661.0,12,West,Online,407200,66766.4778212707
105773,9377.0,2022-03-13,166887.0,0,West,Broker,1007400,125947.74020718725
105787,9378.0,2020-05-30,128746.0,1,South,Online,556200,79620.80118411401
105848,9379.0,2020-10-07,110445.0,9,East,Online,518900,76119.65817756981
105851,9380.0,2020-05-27,47391.0,1,North,Agent,582200,83902.87794058467
105856,9381.0,2020-12-10,78596.0,14,North,Broker,311700,60618.50475810065
105860,9382.0,2021-06-14,4406.0,6,East,Agent,314900,62065.313130001705
105861,9383.0,2024-05-27,177218.0,2,North,Direct,948900,127416.32296097392
105866,9384.0,2022-11-21,62268.0,4,West,Broker,1368800,185866.93417282062
105871,9385.0,2021-01-11,64858.0,7,East,Broker,702400,91416.16476462907
105873,9386.0,2020-01-31,39271.0,13,South,Agent,399000,68083.76587156455
105885,9387.0,2024-01-31,82852.0,5,West,Online,1318000,178625.0940238716
105885,9388.0,2023-12-19,159741.0,5,West,Online,1318000,178625.0940238716
105888,9389.0,2024-04-16,201831.0,2,North,Direct,1857300,339542.40826353565
105906,9390.0,2025-01-30,403329.0,12,South,Broker,783800,100027.89069625192
105907,9391.0,2024-10-10,22983.0,13,Central,Broker,484300,72451.64216438007
105911,9392.0,2019-02-15,387336.0,15,North,Online,618300,85668.33556414311
105917,9393.0,2021-07-05,86414.0,5,West,Agent,975400,125341.44671050191
105920,9394.0,2023-04-20,251793.0,6,East,Bancassurance,3198300,1358324.8158760522
105950,9395.0,2019-09-21,21021.0,11,West,Broker,341500,61267.077601791556
105954,9396.0,2022-12-14,33106.0,15,South,Online,722000,94959.46096817388
105971,9397.0,2022-06-23,177729.0,14,South,Agent,723400,96598.51764582176
106008,9398.0,2021-07-28,43162.0,8,North,Agent,767300,102311.11248855476
106010,9399.0,2023-09-07,12039.0,6,South,Online,1027100,132210.14286456938
106013,9400.0,2025-07-04,104904.0,0,West,Online,549300,78011.30569991528
106034,9401.0,2021-03-08,20206.0,9,South,Online,737200,96642.22470059918
106034,9402.0,2021-03-10,42915.0,9,South,Online,737200,96642.22470059918
106057,9403.0,2021-06-01,480855.0,1,South,Agent,1144400,152526.10964956335
106069,9404.0,2023-12-11,74615.0,2,East,Direct,1265100,177068.91085407982
106074,9405.0,2019-09-01,92408.0,5,West,Bancassurance,367700,63437.771417432035
106085,9406.0,2022-03-25,181925.0,7,East,Broker,945000,118769.08537750762
106094,9407.0,2018-07-23,28778.0,6,North,Agent,340200,64558.86175635738
106134,9408.0,2022-03-27,241656.0,12,East,Agent,2868600,974958.6936131649
106137,9409.0,2022-04-07,63058.0,8,North,Agent,592600,84734.4056823699
106192,9410.0,2021-03-23,243223.0,9,West,Online,926200,116952.83264058226
106202,9411.0,2019-12-24,59971.0,8,Central,Online,351200,63786.61096154745
106222,9412.0,2020-09-19,141757.0,5,North,Direct,1314900,189006.47973435547
106230,9413.0,2021-12-21,35363.0,13,West,Agent,307900,60902.45247211993
106261,9414.0,2020-12-17,11424.0,15,Central,Direct,655000,91809.80576183894
106267,9415.0,2024-11-19,11121.0,0,South,Agent,367600,65982.1234511584
106281,9416.0,2020-04-22,23769.0,9,West,Agent,523400,76904.85194263866
106322,9417.0,2018-03-21,136975.0,9,South,Broker,648400,86482.2134321326
106324,9418.0,2024-06-20,29316.0,4,West,Agent,857300,110366.77101287099
106329,9419.0,2021-04-15,321118.0,5,Central,Agent,682900,92705.68659414156
106343,9420.0,2019-11-11,70821.0,10,West,Agent,261500,57962.239031252764
106344,9421.0,2023-07-10,22543.0,0,North,Agent,799000,106035.66055832038
106390,9422.0,2020-02-21,46642.0,4,West,Bancassurance,633700,84543.01499556
106399,9423.0,2021-12-14,323306.0,12,West,Bancassurance,739700,94639.77704450254
106419,9424.0,2018-08-03,11115.0,8,North,Online,633600,87212.79663405252
106420,9425.0,2025-04-13,281289.0,2,West,Broker,1603100,239420.8290000543
106426,9426.0,2021-04-20,75778.0,2,West,Agent,820600,106123.04535874318
106434,9427.0,2020-03-28,210403.0,13,South,Bancassurance,891200,112901.86230204634
106439,9428.0,2018-06-25,30755.0,13,South,Broker,651400,86695.22653172513
106457,9429.0,2023-10-23,65772.0,13,Central,Agent,621500,86628.3522228743
106473,9430.0,2023-09-13,125369.0,12,North,Broker,561000,79358.58110095926
106473,9431.0,2023-04-24,99180.0,12,North,Broker,561000,79358.58110095926
106478,9432.0,2022-03-06,485994.0,10,Central,Agent,3318400,1590958.3521741177
106504,9433.0,2018-03-19,80124.0,10,West,Broker,867600,108103.0018670016
106505,9434.0,2020-02-24,66888.0,1,Central,Agent,1606900,251433.27549041001
106543,9435.0,2022-12-11,537218.0,10,South,Agent,1294400,179008.58951677626
106547,9436.0,2021-12-19,15273.0,3,North,Agent,301900,61981.464245765135
106563,9437.0,2018-04-26,27579.0,12,West,Broker,357600,62328.56806309235
106614,9438.0,2019-05-12,68872.0,1,East,Agent,628300,87121.91469506353
106630,9439.0,2024-04-14,170549.0,3,West,Agent,417100,68651.25686013386
106633,9440.0,2018-05-02,452660.0,0,West,Agent,517400,76542.26482252701
106640,9441.0,2023-07-22,14309.0,4,East,Broker,265800,57106.92526386867
106647,9442.0,2020-01-27,42529.0,10,North,Agent,565600,82269.54792672319
106656,9443.0,2024-10-24,142207.0,8,South,Broker,807000,102643.11690078232
106672,9444.0,2021-09-18,342381.0,3,South,Agent,1671800,269346.2363455232
106694,9445.0,2021-08-17,18619.0,14,West,Agent,601500,83585.13358531249
106696,9446.0,2024-07-26,49556.0,7,South,Online,517900,76308.58324028002
106712,9447.0,2022-11-04,1084258.0,12,South,Direct,1712900,287415.9058543811
106728,9448.0,2020-03-10,23089.0,8,North,Online,209900,55212.548048839526
106734,9449.0,2023-01-10,132304.0,6,West,Agent,811300,104981.89603429515
106748,9450.0,2020-11-29,218307.0,8,North,Broker,1310200,178238.03847109422
106764,9451.0,2022-12-29,12917.0,3,West,Agent,443500,70634.89777892947
106773,9452.0,2020-01-08,147776.0,5,South,Bancassurance,1045800,133604.2272336474
106776,9453.0,2019-06-25,192602.0,11,North,Agent,878900,115335.93276143124
106785,9454.0,2023-12-25,51899.0,9,South,Agent,1099300,145056.07485625084
106794,9455.0,2023-05-20,336149.0,12,East,Broker,687300,89851.53996148506
106807,9456.0,2022-10-24,28333.0,15,North,Online,953000,122930.0520893536
106807,9457.0,2022-11-10,201049.0,15,North,Online,953000,122930.0520893536
106821,9458.0,2025-01-15,156574.0,15,West,Bancassurance,847800,106285.85286755192
106825,9459.0,2023-04-21,75461.0,12,West,Agent,780200,101399.33842313952
106834,9460.0,2024-07-16,212203.0,9,North,Bancassurance,652000,88069.66961106719
106838,9461.0,2025-01-29,154182.0,9,South,Agent,914600,118846.66035206449
106843,9462.0,2020-11-29,8225.0,12,West,Broker,494700,72265.51637794547
106885,9463.0,2019-04-17,29772.0,7,West,Broker,326500,60330.326018409825
106886,9464.0,2023-08-05,59478.0,2,North,Agent,470500,74361.95288828721
106893,9465.0,2022-08-13,40296.0,6,South,Online,354100,63959.10389442628
106906,9466.0,2023-01-04,153824.0,5,East,Agent,336600,63547.97902197313
106913,9467.0,2025-07-27,56421.0,14,West,Online,658500,87527.98649841052
106935,9468.0,2023-09-25,228479.0,5,North,Broker,1066200,137061.97653161883
106937,9469.0,2024-05-02,87986.0,12,South,Broker,467300,71090.52941373343
106945,9470.0,2020-02-28,32674.0,7,South,Agent,530800,78579.6468797702
106967,9471.0,2022-03-10,628908.0,9,South,Direct,2389100,596520.9999351389
106967,9472.0,2022-02-27,355366.0,9,South,Direct,2389100,596520.9999351389
106973,9473.0,2022-09-22,297507.0,12,West,Agent,942900,120857.89811409802
106984,9474.0,2024-12-04,111053.0,9,South,Agent,1007400,131362.77624057414
106995,9475.0,2020-01-04,36040.0,0,Central,Broker,730600,94745.57709359565
107015,9476.0,2022-06-14,115663.0,14,Central,Direct,946400,125753.80045263105
107016,9477.0,2023-09-27,291394.0,5,South,Agent,707800,95152.35623022882
107018,9478.0,2021-01-02,71887.0,15,North,Direct,753700,102957.8360905698
107034,9479.0,2019-01-19,155772.0,3,West,Bancassurance,1187200,153648.2933191354
107042,9480.0,2022-09-27,18956.0,10,West,Agent,496100,74658.08270415757
107056,9481.0,2019-08-31,45401.0,0,West,Agent,342800,63399.40008074689
107061,9483.0,2020-11-22,62143.0,10,East,Broker,302800,59363.650696609584
107061,9482.0,2020-06-23,20147.0,10,East,Broker,302800,59363.650696609584
107062,9484.0,2021-02-05,21773.0,8,South,Broker,869300,109779.97107667469
107083,9485.0,2020-08-14,116122.0,6,Central,Broker,1260600,167651.18059521867
107099,9486.0,2020-08-05,42222.0,9,Central,Direct,940200,125036.72268409723
107123,9487.0,2022-09-21,241888.0,9,East,Broker,993500,125101.18683416251
107133,9488.0,2022-12-27,149823.0,6,North,Broker,1260400,168979.18326030803
107151,9489.0,2018-07-04,85390.0,7,East,Online,776200,100515.77830022316
107152,9490.0,2019-12-19,230997.0,3,South,Agent,1876000,335735.5997967925
107155,9491.0,2021-12-14,276620.0,10,West,Agent,658200,88927.3996028256
107170,9492.0,2019-09-24,648765.0,14,West,Agent,960000,123060.66753521144
107187,9493.0,2023-07-04,7418.0,5,North,Agent,478700,74979.09616494594
107191,9494.0,2025-03-27,432231.0,2,West,Broker,835900,104630.46642885152
107193,9495.0,2023-05-27,110672.0,9,South,Agent,795000,104458.40284857238
107202,9496.0,2019-03-25,220307.0,15,East,Direct,687900,94748.97426627582
107204,9497.0,2021-06-14,161917.0,7,South,Agent,744800,98989.41485863226
107221,9498.0,2021-04-24,406691.0,8,West,Agent,2169500,454346.66986076476
107235,9499.0,2019-12-30,972990.0,5,North,Broker,1081100,139283.28815050045
107242,9500.0,2019-08-02,76344.0,15,Central,Agent,379600,66702.01593526879
107259,9501.0,2024-02-23,54752.0,4,South,Online,1200200,159421.44453572636
107296,9502.0,2019-12-09,140124.0,15,North,Agent,1296100,180768.94384793637
107299,9503.0,2019-10-02,525370.0,14,North,Direct,1036100,139660.67242944532
107309,9504.0,2018-04-18,36256.0,13,East,Bancassurance,598800,82093.42029850438
107322,9505.0,2021-10-10,39400.0,4,South,Agent,508500,76756.20810176346
107326,9506.0,2020-12-05,374682.0,10,North,Agent,714100,96566.17298895371
107334,9507.0,2023-11-11,30050.0,13,South,Broker,516900,74984.1657661195
107337,9508.0,2020-07-18,63283.0,11,West,Agent,629500,86199.08511099814
107339,9509.0,2024-09-25,55646.0,0,East,Agent,1440300,209270.71000794528
107346,9510.0,2024-02-18,43458.0,13,North,Online,1437700,207469.03782548738
107355,9511.0,2023-04-14,128596.0,3,East,Online,1056900,136177.5122049259
107420,9512.0,2023-11-26,33350.0,8,Central,Broker,754700,97090.61205143378
107428,9513.0,2022-07-12,38866.0,4,West,Broker,413000,66270.75504396888
107432,9514.0,2023-06-27,174020.0,14,East,Agent,2283500,518375.36477377015
107444,9515.0,2020-07-26,231945.0,4,West,Broker,849800,106170.26383149934
107452,9516.0,2023-01-23,261035.0,3,West,Broker,1912800,334349.37868577114
107463,9517.0,2022-07-22,18195.0,11,North,Broker,306700,60327.49603221527
107471,9518.0,2023-03-02,74070.0,12,North,Agent,486200,75485.6178534587
107475,9519.0,2023-08-19,15626.0,13,North,Agent,279400,60377.4887258931
107523,9520.0,2023-09-16,191897.0,5,South,Online,306300,60755.83868128022
107526,9521.0,2019-09-12,49805.0,15,South,Direct,1881700,344632.3848296981
107541,9522.0,2020-11-04,24384.0,7,West,Broker,650600,85586.7102970838
107542,9523.0,2020-08-06,24327.0,11,South,Direct,483800,76321.8238086852
107542,9524.0,2020-05-28,71270.0,11,South,Direct,483800,76321.8238086852
107553,9525.0,2018-12-27,10461.0,15,North,Online,589900,83083.02812057328
107560,9526.0,2019-09-06,173890.0,12,South,Online,841700,108113.95153832308
107567,9527.0,2022-02-16,89098.0,2,West,Agent,910600,116945.35663174643
107578,9528.0,2023-03-11,15409.0,12,South,Broker,665400,88031.84826702205
107583,9529.0,2022-04-18,86546.0,9,East,Agent,582900,82828.26457842201
107635,9530.0,2019-01-13,16435.0,6,West,Agent,439800,70312.49204642948
107663,9531.0,2019-10-25,51988.0,5,West,Agent,665400,89708.00292745353
107670,9532.0,2024-10-14,75867.0,0,East,Broker,542300,77017.930965029
107672,9533.0,2025-04-19,39542.0,7,South,Agent,533300,78791.89629158066
107686,9534.0,2024-12-13,135475.0,14,South,Agent,1003600,130698.29901522827
107690,9535.0,2025-04-15,72129.0,14,South,Direct,669000,93149.15830828412
107704,9536.0,2018-04-25,13938.0,14,West,Bancassurance,826200,103857.58545664643
107717,9537.0,2023-11-03,185134.0,13,West,Broker,771700,97419.68988531448
107722,9538.0,2021-02-11,37698.0,3,North,Agent,352800,65480.67741717647
107732,9539.0,2020-01-15,115237.0,14,South,Agent,1043100,136388.9917080954
107738,9540.0,2024-01-21,53877.0,3,North,Online,332500,63082.500612177944
107784,9541.0,2021-01-23,109397.0,12,North,Bancassurance,1577400,238895.7081708994
107802,9542.0,2022-08-05,54130.0,3,West,Online,955900,120902.14525087827
107829,9544.0,2025-02-23,27939.0,15,South,Direct,904100,120021.91818821443
107829,9543.0,2024-07-01,66584.0,15,South,Direct,904100,120021.91818821443
107831,9545.0,2023-11-09,15072.0,15,East,Agent,456000,72145.31924806975
107857,9546.0,2024-06-04,110301.0,11,South,Online,854200,109603.26393716694
107872,9547.0,2023-08-02,419106.0,14,Central,Bancassurance,642100,86346.60452787761
107882,9548.0,2018-04-13,31892.0,9,South,Direct,1563900,244874.54009033515
107886,9549.0,2020-07-31,68419.0,6,South,Agent,882600,114880.1724725633
107897,9550.0,2020-04-12,128318.0,7,West,Online,247800,56271.25970912489
107897,9551.0,2020-06-12,16649.0,7,West,Online,247800,56271.25970912489
107898,9552.0,2020-11-01,4262.0,9,Central,Agent,412200,69170.53558544644
107914,9553.0,2024-01-24,14214.0,13,South,Online,261700,57811.4742630686
107950,9554.0,2023-01-11,188010.0,8,West,Broker,1028200,128606.32244475228
107964,9555.0,2024-05-21,33289.0,11,West,Direct,645100,89642.21273357555
107977,9556.0,2023-04-13,27560.0,7,West,Online,661400,87921.74144055629
107986,9557.0,2019-11-02,64439.0,8,North,Agent,732000,98487.58993130036
107989,9558.0,2024-03-27,43066.0,10,West,Agent,513000,76031.93390762058
107990,9559.0,2020-06-06,70604.0,6,South,Agent,1608100,251309.30095435015
108000,9560.0,2021-06-10,18682.0,8,East,Online,705400,93105.12355199868
108016,9561.0,2020-02-25,484876.0,14,South,Agent,2222300,486791.4978421834
108026,9562.0,2024-03-21,240325.0,13,East,Bancassurance,821300,104368.65009715063
108027,9563.0,2020-07-05,191884.0,14,East,Agent,871400,112965.44453699063
108032,9564.0,2021-12-31,79225.0,9,North,Direct,1349100,195958.9720239107
108033,9565.0,2024-05-28,42386.0,11,South,Bancassurance,353700,63241.41935431391
108043,9566.0,2024-09-24,44382.0,13,South,Agent,842000,109806.94722593502
108046,9567.0,2023-12-21,88652.0,9,West,Agent,605200,84001.02095632422
108063,9568.0,2022-11-26,78364.0,8,South,Online,591900,82635.15584131233
108067,9569.0,2024-05-05,37906.0,6,Central,Online,513300,76007.593425461
108083,9570.0,2023-04-01,54179.0,14,South,Agent,487700,74907.16000567013
108111,9571.0,2025-06-15,6522.0,13,West,Agent,929000,119035.70865517286
108117,9572.0,2018-10-23,32898.0,11,East,Online,749300,97564.47878656826
108131,9573.0,2024-04-19,64918.0,5,South,Broker,588900,81167.6477374862
108132,9574.0,2024-12-06,13473.0,11,South,Online,726700,95516.41409650323
108152,9575.0,2021-05-04,21588.0,3,South,Broker,892000,112611.27700014024
108163,9576.0,2021-10-31,75163.0,12,East,Agent,371900,65925.37575446854
108171,9577.0,2023-04-02,10516.0,7,West,Online,740400,95744.76731859522
108207,9578.0,2019-01-01,472102.0,10,South,Direct,671500,93473.3486906229
108210,9579.0,2023-03-21,35391.0,6,East,Broker,715300,92715.46490961628
108211,9580.0,2022-12-27,113352.0,11,South,Agent,880700,114533.62880312654
108213,9582.0,2022-10-20,48504.0,14,Central,Broker,213800,54101.55596053004
108213,9581.0,2022-12-17,63334.0,14,Central,Broker,213800,54101.55596053004
108214,9583.0,2021-06-24,36268.0,12,North,Online,619400,85820.06128417987
108236,9584.0,2019-02-08,29106.0,5,South,Broker,714400,92937.55736983151
108291,9585.0,2018-04-21,65236.0,2,West,Agent,1554000,234139.70351558976
108298,9586.0,2020-04-21,5240.0,10,North,Online,1012400,131194.05714621904
108319,9587.0,2021-12-08,154024.0,4,South,Bancassurance,984400,125064.196825546
108324,9588.0,2023-06-09,57138.0,5,South,Agent,348200,64552.61948215484
108361,9589.0,2024-10-27,51747.0,3,Central,Direct,680500,94591.1105006641
108365,9590.0,2023-03-07,13909.0,0,North,Broker,854400,109166.89094047908
108371,9591.0,2023-12-23,360905.0,15,North,Bancassurance,1009800,129414.36878198262
108396,9592.0,2018-12-24,10674.0,15,North,Agent,553100,81088.632746218
108398,9593.0,2023-10-12,4531.0,4,South,Broker,263100,57121.557288901306
108400,9594.0,2024-03-25,143368.0,14,East,Bancassurance,1101400,141168.67352625701
108427,9595.0,2023-07-22,10114.0,6,East,Agent,156800,52331.66569949251
108435,9596.0,2019-12-28,94152.0,4,South,Agent,992600,129407.33405314556
108437,9597.0,2022-01-17,26539.0,14,Central,Agent,714200,95722.53331184207
108456,9598.0,2019-01-23,406506.0,9,East,Direct,1011000,134425.8114006738
108471,9599.0,2021-01-05,46854.0,13,North,Agent,717500,96864.62310211733
108475,9600.0,2022-08-03,13415.0,13,South,Broker,490600,72886.24809215961
108483,9601.0,2022-02-06,86925.0,10,South,Agent,1503700,224362.44933564798
108484,9602.0,2023-08-10,382705.0,13,Central,Agent,936000,121627.62659154048
108501,9603.0,2019-11-29,90975.0,7,West,Agent,366300,64939.155012906194
108519,9604.0,2021-02-23,110539.0,10,East,Bancassurance,748100,96498.85787701386
108528,9605.0,2020-08-20,65233.0,12,Central,Online,966700,123825.61874816587
108535,9606.0,2024-04-16,57420.0,15,West,Agent,714200,94374.57538267282
108552,9607.0,2022-11-19,31407.0,15,Central,Broker,544100,77250.50740820226
108569,9608.0,2021-03-23,105564.0,8,East,Agent,500500,75796.81021031878
108578,9609.0,2020-10-24,81397.0,11,West,Bancassurance,456600,69742.84588348508
108581,9610.0,2019-08-05,48312.0,5,North,Agent,326200,63603.34018562611
108583,9611.0,2022-07-10,199924.0,8,East,Agent,1439300,208720.48846350337
108595,9612.0,2019-06-12,255735.0,14,South,Direct,1199200,165054.13314513332
108603,9613.0,2019-09-03,18390.0,15,West,Broker,851600,106149.64566853366
108605,9614.0,2023-03-28,46595.0,15,North,Agent,554500,81211.21472038304
108609,9615.0,2019-09-27,32720.0,7,South,Online,698000,92675.89876009806
108621,9616.0,2019-05-25,48407.0,7,West,Bancassurance,864200,108351.55379832523
108631,9617.0,2025-03-04,2710.0,5,South,Online,484700,73652.04841216229
108634,9618.0,2018-03-19,24617.0,15,West,Direct,1574900,244271.0541947968
108645,9619.0,2019-02-27,24356.0,6,North,Bancassurance,185400,53264.0748534019
108650,9620.0,2018-08-16,99665.0,1,West,Broker,943800,117571.91253998686
108651,9621.0,2018-07-07,19205.0,6,West,Broker,783900,98844.83746205081
